source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes
,,,,,,,,,,,,,,,,,,,,,,,,,93.04,22.34,LandslideGuard_Project_Master,,,,22.34,93.04,22.34,93.04,True,22.34,93.04,,IND-INV-030287,INVENTORY,2017.0,,year,Mizoram,Saiha,NW of Kamlabagan slide 1,2017.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/16,,GSI:28422,1.0,GSI,False,SOURCE,HIGH,22.340_93.040,,False,,OBJECTID=28422
,,,,,,,,,,,,,,,,,,,,,,,,,93.04,22.34,LandslideGuard_Project_Master,,,,22.34,93.04,22.34,93.04,True,22.34,93.04,,IND-INV-030288,INVENTORY,,,unknown,Mizoram,Saiha,North of Pukzing slide 2,,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/17,,GSI:28423,1.0,GSI,False,SOURCE,HIGH,22.340_93.040,,False,,OBJECTID=28423
,,,,,,,,,,,,,,,,,,,,,,,,,93.04,22.34,LandslideGuard_Project_Master,,,,22.34,93.04,22.34,93.04,True,22.34,93.04,,IND-INV-030289,INVENTORY,2019.0,,year,Mizoram,Saiha,North of Bindasora village slide 1,2019.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/18,,GSI:28424,1.0,GSI,False,SOURCE,HIGH,22.340_93.040,,False,,OBJECTID=28424
,,,,,,,,,,,,,,,,,,,,,,,,,93.05,22.36,LandslideGuard_Project_Master,,,,22.36,93.05,22.36,93.05,True,22.36,93.05,,IND-INV-030290,INVENTORY,2018.0,,year,Mizoram,Saiha,North of Tlabung slide 1,2018.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/19,,GSI:28425,1.0,GSI,False,SOURCE,HIGH,22.360_93.050,,False,,OBJECTID=28425
,,,,,,,,,,,,,,,,,,,,,,,,,93.13,22.34,LandslideGuard_Project_Master,,,,22.34,93.13,22.34,93.13,True,22.34,93.13,,IND-INV-030291,INVENTORY,2019.0,,year,Mizoram,Saiha,East Saihtah slide 1,2019.0,Rainfall,Rock,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/26,,GSI:28432,1.0,GSI,False,SOURCE,HIGH,22.340_93.130,,False,,OBJECTID=28432
,,,,,,,,,,,,,,,,,,,,,,,,,93.12,22.38,LandslideGuard_Project_Master,,,,22.38,93.12,22.38,93.12,True,22.38,93.12,,IND-INV-030292,INVENTORY,2017.0,,year,Mizoram,Saiha,Silkur village slide 1,2017.0,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/25,,GSI:28431,1.0,GSI,False,SOURCE,HIGH,22.380_93.120,,False,,OBJECTID=28431
,,,,,,,,,,,,,,,,,,,,,,,,,93.11,22.39,LandslideGuard_Project_Master,,,,22.39,93.11,22.39,93.11,True,22.39,93.11,,IND-INV-030293,INVENTORY,2018.0,,year,Mizoram,Saiha,Muriskata village slide 1,2018.0,Rainfall,Rock,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/24,,GSI:28430,1.0,GSI,False,SOURCE,HIGH,22.390_93.110,,False,,OBJECTID=28430
,,,,,,,,,,,,,,,,,,,,,,,,,93.12,22.4,LandslideGuard_Project_Master,,,,22.4,93.12,22.4,93.12,True,22.4,93.12,,IND-INV-030294,INVENTORY,2017.0,,year,Mizoram,Saiha,Lana slide 1,2017.0,Rainfall,Rock,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/31,,GSI:28437,1.0,GSI,False,SOURCE,HIGH,22.400_93.120,,False,,OBJECTID=28437
,,,,,,,,,,,,,,,,,,,,,,,,,93.13,22.4,LandslideGuard_Project_Master,,,,22.4,93.13,22.4,93.13,True,22.4,93.13,,IND-INV-030295,INVENTORY,2017.0,,year,Mizoram,Saiha,Lana slide 2,2017.0,Rainfall,Rock,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/32,,GSI:28438,1.0,GSI,False,SOURCE,HIGH,22.400_93.130,,False,,OBJECTID=28438
,,,,,,,,,,,,,,,,,,,,,,,,,92.970001,22.5886,LandslideGuard_Project_Master,,,,22.5886,92.970001,22.5886,92.970001,True,22.589,92.97,,IND-INV-030296,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B14/2019/6,,GSI:21036,1.0,GSI,False,SOURCE,HIGH,22.589_92.970,,False,,OBJECTID=21036
,,,,,,,,,,,,,,,,,,,,,,,,,92.917519,22.573833,LandslideGuard_Project_Master,,,,22.573833,92.917519,22.573833,92.917519,True,22.574,92.918,,IND-INV-030297,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B14/2018/18,,GSI:22271,1.0,GSI,False,SOURCE,HIGH,22.574_92.918,,False,,OBJECTID=22271
,,,,,,,,,,,,,,,,,,,,,,,,,92.917,22.591,LandslideGuard_Project_Master,,,,22.591,92.917,22.591,92.917,True,22.591,92.917,,IND-INV-030298,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B14/2019/5,,GSI:21035,1.0,GSI,False,SOURCE,HIGH,22.591_92.917,,False,,OBJECTID=21035
,,,,,,,,,,,,,,,,,,,,,,,,,92.916,22.615,LandslideGuard_Project_Master,,,,22.615,92.916,22.615,92.916,True,22.615,92.916,,IND-INV-030299,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B14/2018/11,,GSI:21147,1.0,GSI,False,SOURCE,HIGH,22.615_92.916,,False,,OBJECTID=21147
,,,,,,,,,,,,,,,,,,,,,,,,,92.985001,22.704,LandslideGuard_Project_Master,,,,22.704,92.985001,22.704,92.985001,True,22.704,92.985,,IND-INV-030300,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Anthropogenic,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B14/2019/7,,GSI:21037,1.0,GSI,False,SOURCE,HIGH,22.704_92.985,,False,,OBJECTID=21037
,,,,,,,,,,,,,,,,,,,,,,,,,92.994003,22.700001,LandslideGuard_Project_Master,,,,22.700001,92.994003,22.700001,92.994003,True,22.7,92.994,,IND-INV-030301,INVENTORY,,,unknown,Mizoram,Lawngtlai,,,Rainfall,Rock,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/LAW/84B14/2019/8,,GSI:21144,1.0,GSI,False,SOURCE,HIGH,22.700_92.994,,False,,OBJECTID=21144
,,,,,,,,,,,,,,,,,,,,,,,,,92.944511,22.844894,LandslideGuard_Project_Master,,,,22.844894,92.944511,22.844894,92.944511,True,22.845,92.945,,IND-INV-030302,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/48,,GSI:21013,1.0,GSI,False,SOURCE,HIGH,22.845_92.945,,False,,OBJECTID=21013
,,,,,,,,,,,,,,,,,,,,,,,,,92.951981,22.842268,LandslideGuard_Project_Master,,,,22.842268,92.951981,22.842268,92.951981,True,22.842,92.952,,IND-INV-030303,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/46,,GSI:21011,1.0,GSI,False,SOURCE,HIGH,22.842_92.952,,False,,OBJECTID=21011
,,,,,,,,,,,,,,,,,,,,,,,,,92.951385,22.841801,LandslideGuard_Project_Master,,,,22.841801,92.951385,22.841801,92.951385,True,22.842,92.951,,IND-INV-030304,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/45,,GSI:21010,1.0,GSI,False,SOURCE,HIGH,22.842_92.951,,False,,OBJECTID=21010
,,,,,,,,,,,,,,,,,,,,,,,,,92.955048,22.844219,LandslideGuard_Project_Master,,,,22.844219,92.955048,22.844219,92.955048,True,22.844,92.955,,IND-INV-030305,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/47,,GSI:21012,1.0,GSI,False,SOURCE,HIGH,22.844_92.955,,False,,OBJECTID=21012
,,,,,,,,,,,,,,,,,,,,,,,,,92.95668,22.839445,LandslideGuard_Project_Master,,,,22.839445,92.95668,22.839445,92.95668,True,22.839,92.957,,IND-INV-030306,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/42,,GSI:20997,1.0,GSI,False,SOURCE,HIGH,22.839_92.957,,False,,OBJECTID=20997
,,,,,,,,,,,,,,,,,,,,,,,,,92.955582,22.83358,LandslideGuard_Project_Master,,,,22.83358,92.955582,22.83358,92.955582,True,22.834,92.956,,IND-INV-030307,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/31,,GSI:21187,1.0,GSI,False,SOURCE,HIGH,22.834_92.956,,False,,OBJECTID=21187
,,,,,,,,,,,,,,,,,,,,,,,,,92.971519,22.826855,LandslideGuard_Project_Master,,,,22.826855,92.971519,22.826855,92.971519,True,22.827,92.972,,IND-INV-030308,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/26,,GSI:21204,1.0,GSI,False,SOURCE,HIGH,22.827_92.972,,False,,OBJECTID=21204
,,,,,,,,,,,,,,,,,,,,,,,,,92.975822,22.827406,LandslideGuard_Project_Master,,,,22.827406,92.975822,22.827406,92.975822,True,22.827,92.976,,IND-INV-030309,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/28,,GSI:20991,1.0,GSI,False,SOURCE,HIGH,22.827_92.976,,False,,OBJECTID=20991
,,,,,,,,,,,,,,,,,,,,,,,,,93.004639,22.802805,LandslideGuard_Project_Master,,,,22.802805,93.004639,22.802805,93.004639,True,22.803,93.005,,IND-INV-030310,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall and anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84F01/2018/1,,GSI:21444,1.0,GSI,False,SOURCE,HIGH,22.803_93.005,,False,,OBJECTID=21444
,,,,,,,,,,,,,,,,,,,,,,,,,92.991173,22.796106,LandslideGuard_Project_Master,,,,22.796106,92.991173,22.796106,92.991173,True,22.796,92.991,,IND-INV-030311,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/11,,GSI:21027,1.0,GSI,False,SOURCE,HIGH,22.796_92.991,,False,,OBJECTID=21027
,,,,,,,,,,,,,,,,,,,,,,,,,92.981087,22.78916,LandslideGuard_Project_Master,,,,22.78916,92.981087,22.78916,92.981087,True,22.789,92.981,,IND-INV-030312,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Soil,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/7,,GSI:21006,1.0,GSI,False,SOURCE,HIGH,22.789_92.981,,False,,OBJECTID=21006
,,,,,,,,,,,,,,,,,,,,,,,,,93.036804,22.823893,LandslideGuard_Project_Master,,,,22.823893,93.036804,22.823893,93.036804,True,22.824,93.037,,IND-INV-030313,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall and anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84F01/2018/2,,GSI:21171,1.0,GSI,False,SOURCE,HIGH,22.824_93.037,,False,,OBJECTID=21171
,,,,,,,,,,,,,,,,,,,,,,,,,92.950081,22.891706,LandslideGuard_Project_Master,,,,22.891706,92.950081,22.891706,92.950081,True,22.892,92.95,,IND-INV-030314,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/83,,GSI:22416,1.0,GSI,False,SOURCE,HIGH,22.892_92.950,,False,,OBJECTID=22416
,,,,,,,,,,,,,,,,,,,,,,,,,92.946724,22.893372,LandslideGuard_Project_Master,,,,22.893372,92.946724,22.893372,92.946724,True,22.893,92.947,,IND-INV-030315,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/86,,GSI:22419,1.0,GSI,False,SOURCE,HIGH,22.893_92.947,,False,,OBJECTID=22419
,,,,,,,,,,,,,,,,,,,,,,,,,92.947433,22.892977,LandslideGuard_Project_Master,,,,22.892977,92.947433,22.892977,92.947433,True,22.893,92.947,,IND-INV-030316,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/85,,GSI:22418,1.0,GSI,False,SOURCE,HIGH,22.893_92.947,,False,,OBJECTID=22418
,,,,,,,,,,,,,,,,,,,,,,,,,92.935677,22.899151,LandslideGuard_Project_Master,,,,22.899151,92.935677,22.899151,92.935677,True,22.899,92.936,,IND-INV-030317,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/91,,GSI:22236,1.0,GSI,False,SOURCE,HIGH,22.899_92.936,,False,,OBJECTID=22236
,,,,,,,,,,,,,,,,,,,,,,,,,92.934364,22.897877,LandslideGuard_Project_Master,,,,22.897877,92.934364,22.897877,92.934364,True,22.898,92.934,,IND-INV-030318,INVENTORY,,,unknown,Mizoram,Lunglei,,,Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/89,,GSI:22234,1.0,GSI,False,SOURCE,HIGH,22.898_92.934,,False,,OBJECTID=22234
,,,,,,,,,,,,,,,,,,,,,,,,,92.928406,22.914797,LandslideGuard_Project_Master,,,,22.914797,92.928406,22.914797,92.928406,True,22.915,92.928,,IND-INV-030319,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/106,,GSI:22401,1.0,GSI,False,SOURCE,HIGH,22.915_92.928,,False,,OBJECTID=22401
,,,,,,,,,,,,,,,,,,,,,,,,,92.928337,22.915947,LandslideGuard_Project_Master,,,,22.915947,92.928337,22.915947,92.928337,True,22.916,92.928,,IND-INV-030320,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Slide,Reactivated,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/107,,GSI:22402,1.0,GSI,False,SOURCE,HIGH,22.916_92.928,,False,,OBJECTID=22402
,,,,,,,,,,,,,,,,,,,,,,,,,92.927841,22.916008,LandslideGuard_Project_Master,,,,22.916008,92.927841,22.916008,92.927841,True,22.916,92.928,,IND-INV-030321,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Soil,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/108,,GSI:22403,1.0,GSI,False,SOURCE,HIGH,22.916_92.928,,False,,OBJECTID=22403
,,,,,,,,,,,,,,,,,,,,,,,,,92.927345,22.920202,LandslideGuard_Project_Master,,,,22.920202,92.927345,22.920202,92.927345,True,22.92,92.927,,IND-INV-030322,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/110,,GSI:22198,1.0,GSI,False,SOURCE,HIGH,22.920_92.927,,False,,OBJECTID=22198
,,,,,,,,,,,,,,,,,,,,,,,,,92.929871,22.91165,LandslideGuard_Project_Master,,,,22.91165,92.929871,22.91165,92.929871,True,22.912,92.93,,IND-INV-030323,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Reactivated,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/102,,GSI:22381,1.0,GSI,False,SOURCE,HIGH,22.912_92.930,,False,,OBJECTID=22381
,,,,,,,,,,,,,,,,,,,,,,,,,92.930191,22.908737,LandslideGuard_Project_Master,,,,22.908737,92.930191,22.908737,92.930191,True,22.909,92.93,,IND-INV-030324,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Relict,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/101,,GSI:22380,1.0,GSI,False,SOURCE,HIGH,22.909_92.930,,False,,OBJECTID=22380
,,,,,,,,,,,,,,,,,,,,,,,,,92.93174,22.906252,LandslideGuard_Project_Master,,,,22.906252,92.93174,22.906252,92.93174,True,22.906,92.932,,IND-INV-030325,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Reactivated,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/99,,GSI:22378,1.0,GSI,False,SOURCE,HIGH,22.906_92.932,,False,,OBJECTID=22378
,,,,,,,,,,,,,,,,,,,,,,,,,92.941025,22.902401,LandslideGuard_Project_Master,,,,22.902401,92.941025,22.902401,92.941025,True,22.902,92.941,,IND-INV-030326,INVENTORY,,,unknown,Mizoram,Lunglei,,,,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/97,,GSI:22258,1.0,GSI,False,SOURCE,HIGH,22.902_92.941,,False,,OBJECTID=22258
,,,,,,,,,,,,,,,,,,,,,,,,,92.929703,22.957235,LandslideGuard_Project_Master,,,,22.957235,92.929703,22.957235,92.929703,True,22.957,92.93,,IND-INV-030327,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/113,,GSI:22217,1.0,GSI,False,SOURCE,HIGH,22.957_92.930,,False,,OBJECTID=22217
,,,,,,,,,,,,,,,,,,,,,,,,,92.929916,22.968073,LandslideGuard_Project_Master,,,,22.968073,92.929916,22.968073,92.929916,True,22.968,92.93,,IND-INV-030328,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/118,,GSI:22222,1.0,GSI,False,SOURCE,HIGH,22.968_92.930,,False,,OBJECTID=22222
,,,,,,,,,,,,,,,,,,,,,,,,,92.925728,22.96703,LandslideGuard_Project_Master,,,,22.96703,92.925728,22.96703,92.925728,True,22.967,92.926,,IND-INV-030329,INVENTORY,,,unknown,Mizoram,Lunglei,Hnathial kanan veng Slide,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B09/2018/21,,GSI:22345,1.0,GSI,False,SOURCE,HIGH,22.967_92.926,,False,,OBJECTID=22345
,,,,,,,,,,,,,,,,,,,,,,,,,92.999901,22.986418,LandslideGuard_Project_Master,,,,22.986418,92.999901,22.986418,92.999901,True,22.986,93.0,,IND-INV-030330,INVENTORY,,,unknown,Mizoram,Lunglei,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84B13/2018/121,,GSI:22361,1.0,GSI,False,SOURCE,HIGH,22.986_93.000,,False,,OBJECTID=22361
,,,,,,,,,,,,,,,,,,,,,,,,,92.962914,23.003361,LandslideGuard_Project_Master,,,,23.003361,92.962914,23.003361,92.962914,True,23.003,92.963,,IND-INV-030331,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Fall,Suspended,28.246931,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/61,,GSI:21257,1.0,GSI,False,SOURCE,HIGH,23.003_92.963,,False,,OBJECTID=21257
,,,,,,,,,,,,,,,,,,,,,,,,,92.963562,23.003996,LandslideGuard_Project_Master,,,,23.003996,92.963562,23.003996,92.963562,True,23.004,92.964,,IND-INV-030332,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Suspended,254.469005,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/60,,GSI:21256,1.0,GSI,False,SOURCE,HIGH,23.004_92.964,,False,,OBJECTID=21256
,,,,,,,,,,,,,,,,,,,,,,,,,92.988426,23.004421,LandslideGuard_Project_Master,,,,23.004421,92.988426,23.004421,92.988426,True,23.004,92.988,,IND-INV-030333,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Slide,Suspended,254.469005,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/58,,GSI:21241,1.0,GSI,False,SOURCE,HIGH,23.004_92.988,,False,,OBJECTID=21241
,,,,,,,,,,,,,,,,,,,,,,,,,92.98938,23.006939,LandslideGuard_Project_Master,,,,23.006939,92.98938,23.006939,92.98938,True,23.007,92.989,,IND-INV-030334,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Slide,Suspended,10.628709,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/57,,GSI:21240,1.0,GSI,False,SOURCE,HIGH,23.007_92.989,,False,,OBJECTID=21240
,,,,,,,,,,,,,,,,,,,,,,,,,92.985893,23.005156,LandslideGuard_Project_Master,,,,23.005156,92.985893,23.005156,92.985893,True,23.005,92.986,,IND-INV-030335,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Suspended,73.253938,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/59,,GSI:21255,1.0,GSI,False,SOURCE,HIGH,23.005_92.986,,False,,OBJECTID=21255
,,,,,,,,,,,,,,,,,,,,,,,,,92.924156,23.010895,LandslideGuard_Project_Master,,,,23.010895,92.924156,23.010895,92.924156,True,23.011,92.924,,IND-INV-030336,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Slide,Suspended,153.93804,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/80,,GSI:21281,1.0,GSI,False,SOURCE,HIGH,23.011_92.924,,False,,OBJECTID=21281
,,,,,,,,,,,,,,,,,,,,,,,,,92.923904,23.002401,LandslideGuard_Project_Master,,,,23.002401,92.923904,23.002401,92.923904,True,23.002,92.924,,IND-INV-030337,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Slide,Suspended,201.06193,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/81,,GSI:21282,1.0,GSI,False,SOURCE,HIGH,23.002_92.924,,False,,OBJECTID=21282
,,,,,,,,,,,,,,,,,,,,,,,,,92.923225,23.001865,LandslideGuard_Project_Master,,,,23.001865,92.923225,23.001865,92.923225,True,23.002,92.923,,IND-INV-030338,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Reactivated,486.807615,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/82,,GSI:21248,1.0,GSI,False,SOURCE,HIGH,23.002_92.923,,False,,OBJECTID=21248
,,,,,,,,,,,,,,,,,,,,,,,,,92.920555,23.018612,LandslideGuard_Project_Master,,,,23.018612,92.920555,23.018612,92.920555,True,23.019,92.921,,IND-INV-030339,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Slide,Suspended,153.93804,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/76,,GSI:21261,1.0,GSI,False,SOURCE,HIGH,23.019_92.921,,False,,OBJECTID=21261
,,,,,,,,,,,,,,,,,,,,,,,,,92.920555,23.018333,LandslideGuard_Project_Master,,,,23.018333,92.920555,23.018333,92.920555,True,23.018,92.921,,IND-INV-030340,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Suspended,95.033178,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/77,,GSI:21262,1.0,GSI,False,SOURCE,HIGH,23.018_92.921,,False,,OBJECTID=21262
,,,,,,,,,,,,,,,,,,,,,,,,,92.920723,23.017822,LandslideGuard_Project_Master,,,,23.017822,92.920723,23.017822,92.920723,True,23.018,92.921,,IND-INV-030341,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Suspended,78.539816,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/78,,GSI:21263,1.0,GSI,False,SOURCE,HIGH,23.018_92.921,,False,,OBJECTID=21263
,,,,,,,,,,,,,,,,,,,,,,,,,92.920425,23.017494,LandslideGuard_Project_Master,,,,23.017494,92.920425,23.017494,92.920425,True,23.017,92.92,,IND-INV-030342,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Active,533.260714,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/79,,GSI:21280,1.0,GSI,False,SOURCE,HIGH,23.017_92.920,,False,,OBJECTID=21280
,,,,,,,,,,,,,,,,,,,,,,,,,92.920921,23.019981,LandslideGuard_Project_Master,,,,23.019981,92.920921,23.019981,92.920921,True,23.02,92.921,,IND-INV-030343,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Rock,Fall,Suspended,201.06193,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/75,,GSI:21260,1.0,GSI,False,SOURCE,HIGH,23.020_92.921,,False,,OBJECTID=21260
,,,,,,,,,,,,,,,,,,,,,,,,,92.91922,23.025131,LandslideGuard_Project_Master,,,,23.025131,92.91922,23.025131,92.91922,True,23.025,92.919,,IND-INV-030344,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Inactive,113.097336,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/73,,GSI:21244,1.0,GSI,False,SOURCE,HIGH,23.025_92.919,,False,,OBJECTID=21244
,,,,,,,,,,,,,,,,,,,,,,,,,92.919952,23.022125,LandslideGuard_Project_Master,,,,23.022125,92.919952,23.022125,92.919952,True,23.022,92.92,,IND-INV-030345,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall,Debris,Slide,Suspended,50.265482,,Geological Survey of India (GSI) inventory,MZ/LUN/84A16/2018/74,,GSI:21245,1.0,GSI,False,SOURCE,HIGH,23.022_92.920,,False,,OBJECTID=21245
