source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes
,,,,,,,,,,,,,,,,,,,,,,,,,75.823426,32.94832,LandslideGuard_Project_Master,,,,32.94832,75.823426,32.94832,75.823426,True,32.948,75.823,,IND-INV-008007,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/179,,GSI:16548,1.0,GSI,False,SOURCE,HIGH,32.948_75.823,,False,,OBJECTID=16548
,,,,,,,,,,,,,,,,,,,,,,,,,75.823992,32.999436,LandslideGuard_Project_Master,,,,32.999436,75.823992,32.999436,75.823992,True,32.999,75.824,,IND-INV-008008,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/134,,GSI:14712,1.0,GSI,False,SOURCE,HIGH,32.999_75.824,,False,,OBJECTID=14712
,,,,,,,,,,,,,,,,,,,,,,,,,75.875034,32.996801,LandslideGuard_Project_Master,,,,32.996801,75.875034,32.996801,75.875034,True,32.997,75.875,,IND-INV-008009,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/164,,GSI:16315,1.0,GSI,False,SOURCE,HIGH,32.997_75.875,,False,,OBJECTID=16315
,,,,,,,,,,,,,,,,,,,,,,,,,75.877292,32.989637,LandslideGuard_Project_Master,,,,32.989637,75.877292,32.989637,75.877292,True,32.99,75.877,,IND-INV-008010,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/197,,GSI:16495,1.0,GSI,False,SOURCE,HIGH,32.990_75.877,,False,,OBJECTID=16495
,,,,,,,,,,,,,,,,,,,,,,,,,75.878718,32.989433,LandslideGuard_Project_Master,,,,32.989433,75.878718,32.989433,75.878718,True,32.989,75.879,,IND-INV-008011,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/132,,GSI:14710,1.0,GSI,False,SOURCE,HIGH,32.989_75.879,,False,,OBJECTID=14710
,,,,,,,,,,,,,,,,,,,,,,,,,75.880173,32.989293,LandslideGuard_Project_Master,,,,32.989293,75.880173,32.989293,75.880173,True,32.989,75.88,,IND-INV-008012,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/116,,GSI:16118,1.0,GSI,False,SOURCE,HIGH,32.989_75.880,,False,,OBJECTID=16118
,,,,,,,,,,,,,,,,,,,,,,,,,75.877266,32.919059,LandslideGuard_Project_Master,,,,32.919059,75.877266,32.919059,75.877266,True,32.919,75.877,,IND-INV-008013,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/53,,GSI:16104,1.0,GSI,False,SOURCE,HIGH,32.919_75.877,,False,,OBJECTID=16104
,,,,,,,,,,,,,,,,,,,,,,,,,75.876429,32.918856,LandslideGuard_Project_Master,,,,32.918856,75.876429,32.918856,75.876429,True,32.919,75.876,,IND-INV-008014,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/27,,GSI:16275,1.0,GSI,False,SOURCE,HIGH,32.919_75.876,,False,,OBJECTID=16275
,,,,,,,,,,,,,,,,,,,,,,,,,75.876663,32.917961,LandslideGuard_Project_Master,,,,32.917961,75.876663,32.917961,75.876663,True,32.918,75.877,,IND-INV-008015,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/46,,GSI:15931,1.0,GSI,False,SOURCE,HIGH,32.918_75.877,,False,,OBJECTID=15931
,,,,,,,,,,,,,,,,,,,,,,,,,75.879924,32.916468,LandslideGuard_Project_Master,,,,32.916468,75.879924,32.916468,75.879924,True,32.916,75.88,,IND-INV-008016,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/93,,GSI:15861,1.0,GSI,False,SOURCE,HIGH,32.916_75.880,,False,,OBJECTID=15861
,,,,,,,,,,,,,,,,,,,,,,,,,75.880926,32.910277,LandslideGuard_Project_Master,,,,32.910277,75.880926,32.910277,75.880926,True,32.91,75.881,,IND-INV-008017,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/60,,GSI:16135,1.0,GSI,False,SOURCE,HIGH,32.910_75.881,,False,,OBJECTID=16135
,,,,,,,,,,,,,,,,,,,,,,,,,75.880876,32.910956,LandslideGuard_Project_Master,,,,32.910956,75.880876,32.910956,75.880876,True,32.911,75.881,,IND-INV-008018,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/74,,GSI:15909,1.0,GSI,False,SOURCE,HIGH,32.911_75.881,,False,,OBJECTID=15909
,,,,,,,,,,,,,,,,,,,,,,,,,75.846912,32.893503,LandslideGuard_Project_Master,,,,32.893503,75.846912,32.893503,75.846912,True,32.894,75.847,,IND-INV-008019,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/18,,GSI:16595,1.0,GSI,False,SOURCE,HIGH,32.894_75.847,,False,,OBJECTID=16595
,,,,,,,,,,,,,,,,,,,,,,,,,75.848834,32.905932,LandslideGuard_Project_Master,,,,32.905932,75.848834,32.905932,75.848834,True,32.906,75.849,,IND-INV-008020,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/52,,GSI:16103,1.0,GSI,False,SOURCE,HIGH,32.906_75.849,,False,,OBJECTID=16103
,,,,,,,,,,,,,,,,,,,,,,,,,75.834047,32.929304,LandslideGuard_Project_Master,,,,32.929304,75.834047,32.929304,75.834047,True,32.929,75.834,,IND-INV-008021,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/16,,GSI:16593,1.0,GSI,False,SOURCE,HIGH,32.929_75.834,,False,,OBJECTID=16593
,,,,,,,,,,,,,,,,,,,,,,,,,75.832825,32.922642,LandslideGuard_Project_Master,,,,32.922642,75.832825,32.922642,75.832825,True,32.923,75.833,,IND-INV-008022,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/86,,GSI:16109,1.0,GSI,False,SOURCE,HIGH,32.923_75.833,,False,,OBJECTID=16109
,,,,,,,,,,,,,,,,,,,,,,,,,75.827418,32.907556,LandslideGuard_Project_Master,,,,32.907556,75.827418,32.907556,75.827418,True,32.908,75.827,,IND-INV-008023,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/28,,GSI:16276,1.0,GSI,False,SOURCE,HIGH,32.908_75.827,,False,,OBJECTID=16276
,,,,,,,,,,,,,,,,,,,,,,,,,75.798623,32.928581,LandslideGuard_Project_Master,,,,32.928581,75.798623,32.928581,75.798623,True,32.929,75.799,,IND-INV-008024,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/97,,GSI:15888,1.0,GSI,False,SOURCE,HIGH,32.929_75.799,,False,,OBJECTID=15888
,,,,,,,,,,,,,,,,,,,,,,,,,75.791922,32.926925,LandslideGuard_Project_Master,,,,32.926925,75.791922,32.926925,75.791922,True,32.927,75.792,,IND-INV-008025,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/170,,GSI:16515,1.0,GSI,False,SOURCE,HIGH,32.927_75.792,,False,,OBJECTID=16515
,,,,,,,,,,,,,,,,,,,,,,,,,75.794445,32.921769,LandslideGuard_Project_Master,,,,32.921769,75.794445,32.921769,75.794445,True,32.922,75.794,,IND-INV-008026,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Anthropogenic & rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/154,,GSI:16575,1.0,GSI,False,SOURCE,HIGH,32.922_75.794,,False,,OBJECTID=16575
,,,,,,,,,,,,,,,,,,,,,,,,,75.794113,32.922528,LandslideGuard_Project_Master,,,,32.922528,75.794113,32.922528,75.794113,True,32.923,75.794,,IND-INV-008027,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Anthropogenic & rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/185,,GSI:16263,1.0,GSI,False,SOURCE,HIGH,32.923_75.794,,False,,OBJECTID=16263
,,,,,,,,,,,,,,,,,,,,,,,,,75.791,32.891706,LandslideGuard_Project_Master,,,,32.891706,75.791,32.891706,75.791,True,32.892,75.791,,IND-INV-008028,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/150,,GSI:16571,1.0,GSI,False,SOURCE,HIGH,32.892_75.791,,False,,OBJECTID=16571
,,,,,,,,,,,,,,,,,,,,,,,,,75.801398,32.885319,LandslideGuard_Project_Master,,,,32.885319,75.801398,32.885319,75.801398,True,32.885,75.801,,IND-INV-008029,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/104,,GSI:16057,1.0,GSI,False,SOURCE,HIGH,32.885_75.801,,False,,OBJECTID=16057
,,,,,,,,,,,,,,,,,,,,,,,,,75.824973,32.897523,LandslideGuard_Project_Master,,,,32.897523,75.824973,32.897523,75.824973,True,32.898,75.825,,IND-INV-008030,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/41,,GSI:16299,1.0,GSI,False,SOURCE,HIGH,32.898_75.825,,False,,OBJECTID=16299
,,,,,,,,,,,,,,,,,,,,,,,,,75.825338,32.89491,LandslideGuard_Project_Master,,,,32.89491,75.825338,32.89491,75.825338,True,32.895,75.825,,IND-INV-008031,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/22,,GSI:16599,1.0,GSI,False,SOURCE,HIGH,32.895_75.825,,False,,OBJECTID=16599
,,,,,,,,,,,,,,,,,,,,,,,,,75.827196,32.878856,LandslideGuard_Project_Master,,,,32.878856,75.827196,32.878856,75.827196,True,32.879,75.827,,IND-INV-008032,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/31,,GSI:16279,1.0,GSI,False,SOURCE,HIGH,32.879_75.827,,False,,OBJECTID=16279
,,,,,,,,,,,,,,,,,,,,,,,,,75.824719,32.876673,LandslideGuard_Project_Master,,,,32.876673,75.824719,32.876673,75.824719,True,32.877,75.825,,IND-INV-008033,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/30,,GSI:16278,1.0,GSI,False,SOURCE,HIGH,32.877_75.825,,False,,OBJECTID=16278
,,,,,,,,,,,,,,,,,,,,,,,,,75.810135,32.860973,LandslideGuard_Project_Master,,,,32.860973,75.810135,32.860973,75.810135,True,32.861,75.81,,IND-INV-008034,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43P13/2017/153,,GSI:16574,1.0,GSI,False,SOURCE,HIGH,32.861_75.810,,False,,OBJECTID=16574
,,,,,,,,,,,,,,,,,,,,,,,,,75.791464,32.830512,LandslideGuard_Project_Master,,,,32.830512,75.791464,32.830512,75.791464,True,32.831,75.791,,IND-INV-008035,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/122,,GSI:14735,1.0,GSI,False,SOURCE,HIGH,32.831_75.791,,False,,OBJECTID=14735
,,,,,,,,,,,,,,,,,,,,,,,,,75.79239,32.829224,LandslideGuard_Project_Master,,,,32.829224,75.79239,32.829224,75.79239,True,32.829,75.792,,IND-INV-008036,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/106,,GSI:16083,1.0,GSI,False,SOURCE,HIGH,32.829_75.792,,False,,OBJECTID=16083
,,,,,,,,,,,,,,,,,,,,,,,,,75.792167,32.829791,LandslideGuard_Project_Master,,,,32.829791,75.792167,32.829791,75.792167,True,32.83,75.792,,IND-INV-008037,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/113,,GSI:16115,1.0,GSI,False,SOURCE,HIGH,32.830_75.792,,False,,OBJECTID=16115
,,,,,,,,,,,,,,,,,,,,,,,,,75.817318,32.831481,LandslideGuard_Project_Master,,,,32.831481,75.817318,32.831481,75.817318,True,32.831,75.817,,IND-INV-008038,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/160,,GSI:16311,1.0,GSI,False,SOURCE,HIGH,32.831_75.817,,False,,OBJECTID=16311
,,,,,,,,,,,,,,,,,,,,,,,,,75.821125,32.8538,LandslideGuard_Project_Master,,,,32.8538,75.821125,32.8538,75.821125,True,32.854,75.821,,IND-INV-008039,INVENTORY,,,unknown,Jammu & Kashmir,Udhampur,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/UDH/43P13/2017/140,,GSI:16365,1.0,GSI,False,SOURCE,HIGH,32.854_75.821,,False,,OBJECTID=16365
,,,,,,,,,,,,,,,,,,,,,,,,,75.832338,32.844635,LandslideGuard_Project_Master,,,,32.844635,75.832338,32.844635,75.832338,True,32.845,75.832,,IND-INV-008040,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/174,,GSI:16519,1.0,GSI,False,SOURCE,HIGH,32.845_75.832,,False,,OBJECTID=16519
,,,,,,,,,,,,,,,,,,,,,,,,,75.827486,32.836638,LandslideGuard_Project_Master,,,,32.836638,75.827486,32.836638,75.827486,True,32.837,75.827,,IND-INV-008041,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/149,,GSI:16570,1.0,GSI,False,SOURCE,HIGH,32.837_75.827,,False,,OBJECTID=16570
,,,,,,,,,,,,,,,,,,,,,,,,,75.826928,32.835151,LandslideGuard_Project_Master,,,,32.835151,75.826928,32.835151,75.826928,True,32.835,75.827,,IND-INV-008042,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/173,,GSI:16518,1.0,GSI,False,SOURCE,HIGH,32.835_75.827,,False,,OBJECTID=16518
,,,,,,,,,,,,,,,,,,,,,,,,,75.826372,32.833786,LandslideGuard_Project_Master,,,,32.833786,75.826372,32.833786,75.826372,True,32.834,75.826,,IND-INV-008043,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/189,,GSI:16289,1.0,GSI,False,SOURCE,HIGH,32.834_75.826,,False,,OBJECTID=16289
,,,,,,,,,,,,,,,,,,,,,,,,,75.839161,32.84319,LandslideGuard_Project_Master,,,,32.84319,75.839161,32.84319,75.839161,True,32.843,75.839,,IND-INV-008044,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/80,,GSI:16078,1.0,GSI,False,SOURCE,HIGH,32.843_75.839,,False,,OBJECTID=16078
,,,,,,,,,,,,,,,,,,,,,,,,,75.8388,32.860325,LandslideGuard_Project_Master,,,,32.860325,75.8388,32.860325,75.8388,True,32.86,75.839,,IND-INV-008045,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/24,,GSI:16147,1.0,GSI,False,SOURCE,HIGH,32.860_75.839,,False,,OBJECTID=16147
,,,,,,,,,,,,,,,,,,,,,,,,,75.860549,32.83776,LandslideGuard_Project_Master,,,,32.83776,75.860549,32.83776,75.860549,True,32.838,75.861,,IND-INV-008046,INVENTORY,,,unknown,Himachal Pradesh,Chamba,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,HP/CHA/43P13/2017/78,,GSI:16076,1.0,GSI,False,SOURCE,HIGH,32.838_75.861,,False,,OBJECTID=16076
,,,,,,,,,,,,,,,,,,,,,,,,,75.863491,32.808232,LandslideGuard_Project_Master,,,,32.808232,75.863491,32.808232,75.863491,True,32.808,75.863,,IND-INV-008047,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/156,,GSI:16285,1.0,GSI,False,SOURCE,HIGH,32.808_75.863,,False,,OBJECTID=16285
,,,,,,,,,,,,,,,,,,,,,,,,,75.837763,32.824959,LandslideGuard_Project_Master,,,,32.824959,75.837763,32.824959,75.837763,True,32.825,75.838,,IND-INV-008048,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/108,,GSI:16085,1.0,GSI,False,SOURCE,HIGH,32.825_75.838,,False,,OBJECTID=16085
,,,,,,,,,,,,,,,,,,,,,,,,,75.855271,32.806141,LandslideGuard_Project_Master,,,,32.806141,75.855271,32.806141,75.855271,True,32.806,75.855,,IND-INV-008049,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/172,,GSI:16517,1.0,GSI,False,SOURCE,HIGH,32.806_75.855,,False,,OBJECTID=16517
,,,,,,,,,,,,,,,,,,,,,,,,,75.844923,32.801112,LandslideGuard_Project_Master,,,,32.801112,75.844923,32.801112,75.844923,True,32.801,75.845,,IND-INV-008050,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/135,,GSI:14713,1.0,GSI,False,SOURCE,HIGH,32.801_75.845,,False,,OBJECTID=14713
,,,,,,,,,,,,,,,,,,,,,,,,,75.819498,32.744031,LandslideGuard_Project_Master,,,,32.744031,75.819498,32.744031,75.819498,True,32.744,75.819,,IND-INV-008051,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P14/2017/153,,GSI:16153,1.0,GSI,False,SOURCE,HIGH,32.744_75.819,,False,,OBJECTID=16153
,,,,,,,,,,,,,,,,,,,,,,,,,75.81853,32.741041,LandslideGuard_Project_Master,,,,32.741041,75.81853,32.741041,75.81853,True,32.741,75.819,,IND-INV-008052,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P14/2017/236,,GSI:16211,1.0,GSI,False,SOURCE,HIGH,32.741_75.819,,False,,OBJECTID=16211
,,,,,,,,,,,,,,,,,,,,,,,,,75.797817,32.747861,LandslideGuard_Project_Master,,,,32.747861,75.797817,32.747861,75.797817,True,32.748,75.798,,IND-INV-008053,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Anthropogenic & rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P14/2017/135,,GSI:16395,1.0,GSI,False,SOURCE,HIGH,32.748_75.798,,False,,OBJECTID=16395
,,,,,,,,,,,,,,,,,,,,,,,,,75.798512,32.759582,LandslideGuard_Project_Master,,,,32.759582,75.798512,32.759582,75.798512,True,32.76,75.799,,IND-INV-008054,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Anthropogenic & rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/186,,GSI:16264,1.0,GSI,False,SOURCE,HIGH,32.760_75.799,,False,,OBJECTID=16264
,,,,,,,,,,,,,,,,,,,,,,,,,75.810879,32.753936,LandslideGuard_Project_Master,,,,32.753936,75.810879,32.753936,75.810879,True,32.754,75.811,,IND-INV-008055,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Anthropogenic & rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/96,,GSI:15887,1.0,GSI,False,SOURCE,HIGH,32.754_75.811,,False,,OBJECTID=15887
,,,,,,,,,,,,,,,,,,,,,,,,,75.81131,32.754756,LandslideGuard_Project_Master,,,,32.754756,75.81131,32.754756,75.81131,True,32.755,75.811,,IND-INV-008056,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Anthropogenic & rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/157,,GSI:16286,1.0,GSI,False,SOURCE,HIGH,32.755_75.811,,False,,OBJECTID=16286
,,,,,,,,,,,,,,,,,,,,,,,,,75.801929,32.784341,LandslideGuard_Project_Master,,,,32.784341,75.801929,32.784341,75.801929,True,32.784,75.802,,IND-INV-008057,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/101,,GSI:15892,1.0,GSI,False,SOURCE,HIGH,32.784_75.802,,False,,OBJECTID=15892
,,,,,,,,,,,,,,,,,,,,,,,,,75.802113,32.78658,LandslideGuard_Project_Master,,,,32.78658,75.802113,32.78658,75.802113,True,32.787,75.802,,IND-INV-008058,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/107,,GSI:16084,1.0,GSI,False,SOURCE,HIGH,32.787_75.802,,False,,OBJECTID=16084
,,,,,,,,,,,,,,,,,,,,,,,,,75.801799,32.791235,LandslideGuard_Project_Master,,,,32.791235,75.801799,32.791235,75.801799,True,32.791,75.802,,IND-INV-008059,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/111,,GSI:16088,1.0,GSI,False,SOURCE,HIGH,32.791_75.802,,False,,OBJECTID=16088
,,,,,,,,,,,,,,,,,,,,,,,,,75.817009,32.808517,LandslideGuard_Project_Master,,,,32.808517,75.817009,32.808517,75.817009,True,32.809,75.817,,IND-INV-008060,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/137,,GSI:14715,1.0,GSI,False,SOURCE,HIGH,32.809_75.817,,False,,OBJECTID=14715
,,,,,,,,,,,,,,,,,,,,,,,,,75.816434,32.809052,LandslideGuard_Project_Master,,,,32.809052,75.816434,32.809052,75.816434,True,32.809,75.816,,IND-INV-008061,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/148,,GSI:16545,1.0,GSI,False,SOURCE,HIGH,32.809_75.816,,False,,OBJECTID=16545
,,,,,,,,,,,,,,,,,,,,,,,,,75.820672,32.807937,LandslideGuard_Project_Master,,,,32.807937,75.820672,32.807937,75.820672,True,32.808,75.821,,IND-INV-008062,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/126,,GSI:14739,1.0,GSI,False,SOURCE,HIGH,32.808_75.821,,False,,OBJECTID=14739
,,,,,,,,,,,,,,,,,,,,,,,,,75.820886,32.807158,LandslideGuard_Project_Master,,,,32.807158,75.820886,32.807158,75.820886,True,32.807,75.821,,IND-INV-008063,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/125,,GSI:14738,1.0,GSI,False,SOURCE,HIGH,32.807_75.821,,False,,OBJECTID=14738
,,,,,,,,,,,,,,,,,,,,,,,,,75.822122,32.806906,LandslideGuard_Project_Master,,,,32.806906,75.822122,32.806906,75.822122,True,32.807,75.822,,IND-INV-008064,INVENTORY,,,unknown,Jammu & Kashmir,Kathua,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KAT/43P13/2017/136,,GSI:14714,1.0,GSI,False,SOURCE,HIGH,32.807_75.822,,False,,OBJECTID=14714
