latitude_standardized,longitude_standardized,dataset_source,event_date,event_date_standardized,event_year,event_month,usable_event_date,usable_event_year,usable_event_month,temporal_data_type
25.356461,92.006278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.347353,92.010558,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.347444,92.007917,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.346972,92.008278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.346111,92.00675,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.341306,92.009611,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.343028,92.0625,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.343528,92.069028,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.21225,92.047306,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.214153,92.045428,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.215583,92.077639,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.215611,92.077361,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.214944,92.073917,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.215028,92.075167,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.211814,92.065517,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.211722,92.065389,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.236428,92.096172,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.237361,92.096992,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.234922,92.095531,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.226806,92.090611,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.247014,92.096144,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.191611,92.155361,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.156419,92.141353,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.143375,92.141861,LandslideGuard_Project_Master,,,2010.0,,,2010.0,,YEAR_ONLY
25.189106,92.079564,LandslideGuard_Project_Master,,,2010.0,,,2010.0,,YEAR_ONLY
25.188444,92.074139,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.184381,92.029531,LandslideGuard_Project_Master,,,2005.0,,,2005.0,,YEAR_ONLY
25.191111,92.003389,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.148158,92.177172,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.148303,92.176236,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.148747,92.175119,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.148019,92.178114,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.148083,92.180639,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.147942,92.181586,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.152367,92.195708,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.151189,92.191308,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.159367,92.202078,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.156889,92.198194,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.156542,92.198469,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.153272,92.206058,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.150286,92.213508,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.14965,92.214519,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.143969,92.217497,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.157592,92.239928,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.136047,92.222064,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.133289,92.225272,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.133911,92.222392,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.122381,92.243069,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.114997,92.358378,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.117453,92.35705,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.093078,92.348025,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.113475,92.350506,LandslideGuard_Project_Master,,,2013.0,,,2013.0,,YEAR_ONLY
25.112806,92.350194,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.111331,92.351128,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.097997,92.355972,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.096592,92.351017,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.092981,92.353708,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.095131,92.350111,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.092178,92.353564,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.09178,92.35469,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
25.091778,92.354694,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.092083,92.35925,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.091361,92.356889,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.087917,92.357906,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.08586,92.35869,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.079722,92.359361,LandslideGuard_Project_Master,,,2013.0,,,2013.0,,YEAR_ONLY
25.079028,92.359111,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.084611,92.335667,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.0,92.43,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.99,92.45,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.037203,92.450339,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.038186,92.440725,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.037833,92.440417,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.037722,92.439556,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.038361,92.43675,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.034289,92.435222,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.033514,92.435539,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.033628,92.439331,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.045389,92.410444,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.046181,92.408878,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.047444,92.409156,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.045386,92.420764,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.045111,92.4215,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.044947,92.420261,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.044056,92.418778,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.043914,92.423556,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.044733,92.423675,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.044417,92.423908,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.043667,92.425444,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.044442,92.427761,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.042778,92.432472,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.042408,92.434525,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.044136,92.430244,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.044778,92.430333,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.044833,92.429333,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.042556,92.435028,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.039097,92.436869,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.042189,92.441964,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.040511,92.446119,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.052236,92.399047,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.049744,92.400678,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.047194,92.404806,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.047906,92.404822,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.047556,92.405806,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.056022,92.394119,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.062025,92.386975,LandslideGuard_Project_Master,,,2013.0,,,2013.0,,YEAR_ONLY
25.075567,92.363317,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.075167,92.370953,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.073731,92.370786,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.073,92.368778,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.068158,92.380058,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.073217,92.372161,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.074439,92.371186,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.079,92.361667,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.081381,92.359972,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.083061,92.360322,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.083361,92.361083,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.104417,92.365028,LandslideGuard_Project_Master,,,1989.0,,,1989.0,,YEAR_ONLY
25.113586,92.370594,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.126972,92.388083,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.12186,92.388583,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.129169,92.388306,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.134194,92.383528,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.134293,92.38155,LandslideGuard_Project_Master,,,2010.0,,,2010.0,,YEAR_ONLY
25.134972,92.380278,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.149603,92.367964,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.14775,92.375528,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.165222,92.388389,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.165028,92.388056,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.164133,92.417747,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.029708,92.463967,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.032989,92.462214,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.032119,92.462636,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.031431,92.463231,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.02,92.52,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
25.02,92.52,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
24.96,92.66,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.96,92.66,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.96,92.7,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.96,92.7,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.98,92.72,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.97,92.72,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.97,92.72,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
24.97,92.72,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.93,92.84,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.95,92.8,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.95,92.73,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
24.97,92.76,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.98,92.75,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.01,92.73,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.01,92.75,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.01,92.75,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.01,92.75,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.99,92.75,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.010379,92.75482,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.01856,92.77011,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.019029,92.770549,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.039722,92.781889,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.041083,92.783111,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.049417,92.796722,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.049444,92.79725,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.047417,92.793389,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.047833,92.789306,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.04783,92.78931,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.046778,92.790111,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.046444,92.789667,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.063378,92.795536,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.061375,92.795906,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.061847,92.79345,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.072636,92.794514,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.073228,92.814734,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.060088,92.807089,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.060944,92.80675,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.061417,92.806833,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.063472,92.807796,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.056611,92.801722,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.054917,92.800333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.049917,92.799667,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.0365,92.780417,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.034948,92.778753,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.11219,92.86881,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.112861,92.877556,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.11286,92.87756,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.107546,92.885543,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.109417,92.88075,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.109889,92.893167,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.124306,92.904278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.99,92.6,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.333758,92.589778,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.343939,92.5849,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.343111,92.584269,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.339339,92.584781,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.342269,92.58225,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.35465,92.5735,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.354239,92.572861,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.375806,92.609725,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.375719,92.610181,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.363156,92.618839,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.309969,92.69525,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.316519,92.692311,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.316519,92.692,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.316589,92.687186,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.318161,92.687219,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.316069,92.685461,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.290089,92.799175,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.257696,92.809603,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.238045,92.801279,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.336054,92.82053,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.323731,92.80751,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.320232,92.818091,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.41616,92.778653,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.40837,92.82826,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.438723,92.912025,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.441757,92.907383,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.441734,92.892033,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.434031,92.885056,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.513567,92.784825,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.51402,92.765435,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.57994,92.72822,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.569,92.71653,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.571,92.55128,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.529408,92.455339,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.527489,92.415139,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.484178,92.510928,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.36565,92.5314,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.35093,92.51236,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.352431,92.513478,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.321975,92.504228,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.192422,92.37705,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.264575,92.381497,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.258603,92.38555,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.261117,92.385231,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.2625,92.384639,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.280528,92.380042,LandslideGuard_Project_Master,,,2014.0,,,2014.0,,YEAR_ONLY
25.274,92.373944,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.297628,92.387525,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.282267,92.341433,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.281122,92.345397,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.197283,92.2225,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.229167,92.2235,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.229972,92.223278,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.230047,92.221119,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.231383,92.2215,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.233583,92.209583,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
25.197283,92.1991,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.200333,92.200472,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.202886,92.201147,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.206972,92.208028,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.228472,92.187806,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.232417,92.178881,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.266067,92.204897,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.262931,92.203628,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.263806,92.203,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.265158,92.202239,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.266222,92.202528,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.430111,92.182167,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.426306,92.181278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.426194,92.180472,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.435167,92.185006,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.434972,92.18425,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.439889,92.181083,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.439833,92.181333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.44889,92.19417,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.42142,92.28894,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.561281,92.330142,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.563472,92.329689,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.551667,92.331806,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.578206,92.266856,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.576806,92.242444,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.559778,92.226278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.569278,92.2025,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.569333,92.202139,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.611931,92.452931,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.75933,92.52258,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.79939,92.52653,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.809417,92.474833,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.82108,92.544,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.95931,92.51753,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.98219,92.51892,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.98736,92.50083,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.977194,92.354778,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.968083,92.3575,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.96667,92.356917,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
25.961444,92.341333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
25.946611,92.305361,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
26.0591,92.236,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
26.061,92.241,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
26.013528,92.266083,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
26.012,92.264167,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
26.022833,92.274028,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
26.03275,92.271861,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
26.036583,92.273056,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
26.039361,92.273806,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
26.042139,92.27525,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
