master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,record_type_clean
IND-INV-023960,INVENTORY,,2015.0,,year,25.898825,94.629367,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,10800.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/089,,GSI:7276,1,GSI,False,SOURCE,HIGH,25.899_94.629,,False,,OBJECTID=7276,INVENTORY
IND-INV-023961,INVENTORY,,2016.0,,year,25.880069,94.628103,Nagaland,Kiphire,,2016.0,Rainfall,Rock cum Debris,Slide,Active,4800.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/092,,GSI:7295,1,GSI,False,SOURCE,HIGH,25.880_94.628,,False,,OBJECTID=7295,INVENTORY
IND-INV-023962,INVENTORY,,2016.0,,year,25.879925,94.632275,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,1500.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/091,,GSI:7294,1,GSI,False,SOURCE,HIGH,25.880_94.632,,False,,OBJECTID=7294,INVENTORY
IND-INV-023963,INVENTORY,,2012.0,,year,25.867083,94.614828,Nagaland,Kiphire,,2012.0,Rainfall,Debris,Slide,Active,400000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/093,,GSI:7416,1,GSI,False,SOURCE,HIGH,25.867_94.615,,False,,OBJECTID=7416,INVENTORY
IND-INV-023964,INVENTORY,,2011.0,,year,25.899894,94.624047,Nagaland,Kiphire,,2011.0,Rainfall,Debris,Slide,Active,4800.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/088,,GSI:7275,1,GSI,False,SOURCE,HIGH,25.900_94.624,,False,,OBJECTID=7275,INVENTORY
IND-INV-023965,INVENTORY,,2015.0,,year,25.940872,94.586361,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,375.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/107,,GSI:9671,1,GSI,False,SOURCE,HIGH,25.941_94.586,,False,,OBJECTID=9671,INVENTORY
IND-INV-023966,INVENTORY,,2015.0,,year,25.954636,94.607456,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,520.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/108,,GSI:9672,1,GSI,False,SOURCE,HIGH,25.955_94.607,,False,,OBJECTID=9672,INVENTORY
IND-INV-023967,INVENTORY,,2016.0,,year,25.920367,94.641739,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,240.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/046,,GSI:8472,1,GSI,False,SOURCE,HIGH,25.920_94.642,,False,,OBJECTID=8472,INVENTORY
IND-INV-023968,INVENTORY,,2015.0,,year,25.940317,94.650583,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,300.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/100,,GSI:7438,1,GSI,False,SOURCE,HIGH,25.940_94.651,,False,,OBJECTID=7438,INVENTORY
IND-INV-023969,INVENTORY,,2015.0,,year,25.941056,94.651019,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/101,,GSI:7456,1,GSI,False,SOURCE,HIGH,25.941_94.651,,False,,OBJECTID=7456,INVENTORY
IND-INV-023970,INVENTORY,,2015.0,,year,25.941525,94.652408,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,200.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/102,,GSI:7457,1,GSI,False,SOURCE,HIGH,25.942_94.652,,False,,OBJECTID=7457,INVENTORY
IND-INV-023971,INVENTORY,,2015.0,,year,25.939139,94.649311,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,1400.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/099,,GSI:7437,1,GSI,False,SOURCE,HIGH,25.939_94.649,,False,,OBJECTID=7437,INVENTORY
IND-INV-023972,INVENTORY,,2015.0,,year,25.9645,94.632583,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,300.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/104,,GSI:9668,1,GSI,False,SOURCE,HIGH,25.965_94.633,,False,,OBJECTID=9668,INVENTORY
IND-INV-023973,INVENTORY,,2015.0,,year,25.969628,94.634169,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,2000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/111,,GSI:9693,1,GSI,False,SOURCE,HIGH,25.970_94.634,,False,,OBJECTID=9693,INVENTORY
IND-INV-023974,INVENTORY,,2015.0,,year,25.969225,94.634053,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,250.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/110,,GSI:9692,1,GSI,False,SOURCE,HIGH,25.969_94.634,,False,,OBJECTID=9692,INVENTORY
IND-INV-023975,INVENTORY,,,,unknown,26.002188,94.623681,Nagaland,Zunheboto,,,Rainfall,Earth,Slide,Reactivated,330.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83J12/2016/0053,,GSI:9759,1,GSI,False,SOURCE,HIGH,26.002_94.624,,False,,OBJECTID=9759,INVENTORY
IND-INV-023976,INVENTORY,,2015.0,,year,25.964283,94.619592,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,150.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/105,,GSI:9669,1,GSI,False,SOURCE,HIGH,25.964_94.620,,False,,OBJECTID=9669,INVENTORY
IND-INV-023977,INVENTORY,,2015.0,,year,25.963,94.614097,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,600.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/109,,GSI:9691,1,GSI,False,SOURCE,HIGH,25.963_94.614,,False,,OBJECTID=9691,INVENTORY
IND-INV-023978,INVENTORY,,2015.0,,year,25.955769,94.605419,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,96.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/106,,GSI:9670,1,GSI,False,SOURCE,HIGH,25.956_94.605,,False,,OBJECTID=9670,INVENTORY
IND-INV-023979,INVENTORY,,2015.0,,year,25.958047,94.597519,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,2100.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/103,,GSI:9667,1,GSI,False,SOURCE,HIGH,25.958_94.598,,False,,OBJECTID=9667,INVENTORY
IND-INV-023980,INVENTORY,,2016.0,,year,25.998183,94.5975,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,7200.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/128,,GSI:9653,1,GSI,False,SOURCE,HIGH,25.998_94.597,,False,,OBJECTID=9653,INVENTORY
IND-INV-023981,INVENTORY,,2016.0,,year,25.981228,94.572292,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,180.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/126,,GSI:9517,1,GSI,False,SOURCE,HIGH,25.981_94.572,,False,,OBJECTID=9517,INVENTORY
IND-INV-023982,INVENTORY,,2016.0,,year,25.9899,94.5679,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,4400.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/127,,GSI:9518,1,GSI,False,SOURCE,HIGH,25.990_94.568,,False,,OBJECTID=9518,INVENTORY
IND-INV-023983,INVENTORY,,2016.0,,year,25.966581,94.565806,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,1200.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/132,,GSI:9675,1,GSI,False,SOURCE,HIGH,25.967_94.566,,False,,OBJECTID=9675,INVENTORY
IND-INV-023984,INVENTORY,,2016.0,,year,25.968006,94.574256,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,306.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/122,,GSI:9495,1,GSI,False,SOURCE,HIGH,25.968_94.574,,False,,OBJECTID=9495,INVENTORY
IND-INV-023985,INVENTORY,,2016.0,,year,25.970531,94.574903,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,4200.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/123,,GSI:9496,1,GSI,False,SOURCE,HIGH,25.971_94.575,,False,,OBJECTID=9496,INVENTORY
IND-INV-023986,INVENTORY,,2016.0,,year,25.980008,94.580747,Nagaland,Kiphire,,2016.0,Rainfall,Rock cum Debris,Slide,Active,150.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/125,,GSI:9516,1,GSI,False,SOURCE,HIGH,25.980_94.581,,False,,OBJECTID=9516,INVENTORY
IND-INV-023987,INVENTORY,,2016.0,,year,25.976625,94.579939,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,1800.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/124,,GSI:9497,1,GSI,False,SOURCE,HIGH,25.977_94.580,,False,,OBJECTID=9497,INVENTORY
IND-INV-023988,INVENTORY,,2016.0,,year,25.971736,94.576933,Nagaland,Kiphire,,2016.0,Rainfall,Rock,Slide,Active,225.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/129,,GSI:9654,1,GSI,False,SOURCE,HIGH,25.972_94.577,,False,,OBJECTID=9654,INVENTORY
IND-INV-023989,INVENTORY,,2016.0,,year,25.965394,94.571428,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,300.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/131,,GSI:9674,1,GSI,False,SOURCE,HIGH,25.965_94.571,,False,,OBJECTID=9674,INVENTORY
IND-INV-023990,INVENTORY,,2016.0,,year,25.964631,94.574406,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,630.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/130,,GSI:9673,1,GSI,False,SOURCE,HIGH,25.965_94.574,,False,,OBJECTID=9673,INVENTORY
IND-INV-023991,INVENTORY,,2016.0,,year,25.922767,94.565056,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,252.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/115,,GSI:9697,1,GSI,False,SOURCE,HIGH,25.923_94.565,,False,,OBJECTID=9697,INVENTORY
IND-INV-023992,INVENTORY,,2016.0,,year,25.970169,94.503803,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,2500.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/137,,GSI:9699,1,GSI,False,SOURCE,HIGH,25.970_94.504,,False,,OBJECTID=9699,INVENTORY
IND-INV-023993,INVENTORY,,2016.0,,year,25.97175,94.504619,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,2500.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/138,,GSI:9700,1,GSI,False,SOURCE,HIGH,25.972_94.505,,False,,OBJECTID=9700,INVENTORY
IND-INV-023994,INVENTORY,,2016.0,,year,25.972636,94.511444,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,900.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/140,,GSI:9500,1,GSI,False,SOURCE,HIGH,25.973_94.511,,False,,OBJECTID=9500,INVENTORY
IND-INV-023995,INVENTORY,,2016.0,,year,25.971569,94.511647,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,1350.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/145,,GSI:9522,1,GSI,False,SOURCE,HIGH,25.972_94.512,,False,,OBJECTID=9522,INVENTORY
IND-INV-023996,INVENTORY,,2016.0,,year,25.972325,94.509267,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,500.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/139,,GSI:9701,1,GSI,False,SOURCE,HIGH,25.972_94.509,,False,,OBJECTID=9701,INVENTORY
IND-INV-023997,INVENTORY,,2016.0,,year,25.966742,94.502006,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,540.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/136,,GSI:9698,1,GSI,False,SOURCE,HIGH,25.967_94.502,,False,,OBJECTID=9698,INVENTORY
IND-INV-023998,INVENTORY,,2016.0,,year,25.978975,94.512064,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,225.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/141,,GSI:9501,1,GSI,False,SOURCE,HIGH,25.979_94.512,,False,,OBJECTID=9501,INVENTORY
IND-INV-023999,INVENTORY,,2016.0,,year,25.998217,94.504756,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,700.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/142,,GSI:9502,1,GSI,False,SOURCE,HIGH,25.998_94.505,,False,,OBJECTID=9502,INVENTORY
IND-INV-024000,INVENTORY,,2015.0,,year,25.990339,94.507711,Nagaland,Kiphire,,2015.0,Rainfall,Debris,Slide,Active,60800.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/144,,GSI:9521,1,GSI,False,SOURCE,HIGH,25.990_94.508,,False,,OBJECTID=9521,INVENTORY
IND-INV-024001,INVENTORY,,2016.0,,year,25.990158,94.508392,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,900.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/143,,GSI:9503,1,GSI,False,SOURCE,HIGH,25.990_94.508,,False,,OBJECTID=9503,INVENTORY
IND-INV-024002,INVENTORY,,,,unknown,25.993981,94.474467,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,10500.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/142,,GSI:9878,1,GSI,False,SOURCE,HIGH,25.994_94.474,,False,,OBJECTID=9878,INVENTORY
IND-INV-024003,INVENTORY,,,,unknown,25.965083,94.426806,Nagaland,Zunheboto,,,Rainfall,Rock,Fall,Reactivated,1400.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/012,,GSI:9684,1,GSI,False,SOURCE,HIGH,25.965_94.427,,False,,OBJECTID=9684,INVENTORY
IND-INV-024004,INVENTORY,,,,unknown,25.952722,94.430278,Nagaland,Zunheboto,,,Rainfall,Rock,Fall,Active,104.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/011,,GSI:9683,1,GSI,False,SOURCE,HIGH,25.953_94.430,,False,,OBJECTID=9683,INVENTORY
IND-INV-024005,INVENTORY,,,,unknown,25.91775,94.415028,Nagaland,Zunheboto,,,Rainfall,Rock,Fall,Reactivated,5000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/014,,GSI:9705,1,GSI,False,SOURCE,HIGH,25.918_94.415,,False,,OBJECTID=9705,INVENTORY
IND-INV-024006,INVENTORY,,,,unknown,25.918194,94.409611,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,1000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/015,,GSI:9706,1,GSI,False,SOURCE,HIGH,25.918_94.410,,False,,OBJECTID=9706,INVENTORY
IND-INV-024007,INVENTORY,,,,unknown,25.910917,94.416361,Nagaland,Zunheboto,,,Rainfall,Rock,Fall,Active,120.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/013,,GSI:9704,1,GSI,False,SOURCE,HIGH,25.911_94.416,,False,,OBJECTID=9704,INVENTORY
IND-INV-024008,INVENTORY,,,,unknown,25.905953,94.427414,Nagaland,Kohima,,,Rainfall,Debris,Slide,Active,2100.0,,,Geological Survey of India (GSI) inventory,NAG/KOH/83K5/2016/146,,GSI:9882,1,GSI,False,SOURCE,HIGH,25.906_94.427,,False,,OBJECTID=9882,INVENTORY
IND-INV-024009,INVENTORY,,,,unknown,25.90665,94.428758,Nagaland,Kohima,,,Rainfall,Debris,Slide,Active,18000.0,,,Geological Survey of India (GSI) inventory,NAG/KOH/83K5/2016/144,,GSI:9880,1,GSI,False,SOURCE,HIGH,25.907_94.429,,False,,OBJECTID=9880,INVENTORY
IND-INV-024010,INVENTORY,,,,unknown,25.906472,94.428039,Nagaland,Kohima,,,Rainfall,Debris,Slide,Active,15000.0,,,Geological Survey of India (GSI) inventory,NAG/KOH/83K5/2016/145,,GSI:9881,1,GSI,False,SOURCE,HIGH,25.906_94.428,,False,,OBJECTID=9881,INVENTORY
IND-INV-024011,INVENTORY,,,,unknown,25.907417,94.429519,Nagaland,Kohima,,,Rainfall,Debris,Slide,Active,7200.0,,,Geological Survey of India (GSI) inventory,NAG/KOH/83K5/2016/143,,GSI:9879,1,GSI,False,SOURCE,HIGH,25.907_94.430,,False,,OBJECTID=9879,INVENTORY
IND-INV-024012,INVENTORY,,,,unknown,25.917361,94.452556,Nagaland,Zunheboto,,,Rainfall,Rock,Fall,Active,90.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/017,,GSI:9708,1,GSI,False,SOURCE,HIGH,25.917_94.453,,False,,OBJECTID=9708,INVENTORY
IND-INV-024013,INVENTORY,,,,unknown,25.909153,94.477497,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,4000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/150,,GSI:9951,1,GSI,False,SOURCE,HIGH,25.909_94.477,,False,,OBJECTID=9951,INVENTORY
IND-INV-024014,INVENTORY,,,,unknown,25.876778,94.462028,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,50.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/018,,GSI:9664,1,GSI,False,SOURCE,HIGH,25.877_94.462,,False,,OBJECTID=9664,INVENTORY
IND-INV-024015,INVENTORY,,,,unknown,25.862222,94.450333,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Reactivated,750.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/021,,GSI:9686,1,GSI,False,SOURCE,HIGH,25.862_94.450,,False,,OBJECTID=9686,INVENTORY
IND-INV-024016,INVENTORY,,,,unknown,25.893042,94.45835,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,10000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/149,,GSI:9950,1,GSI,False,SOURCE,HIGH,25.893_94.458,,False,,OBJECTID=9950,INVENTORY
IND-INV-024017,INVENTORY,,,,unknown,25.854278,94.432472,Nagaland,Zunheboto,,,Rainfall,Rock,Fall,Reactivated,2000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/019,,GSI:9665,1,GSI,False,SOURCE,HIGH,25.854_94.432,,False,,OBJECTID=9665,INVENTORY
IND-INV-024018,INVENTORY,,,,unknown,25.841667,94.436472,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,600.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/041,,GSI:9488,1,GSI,False,SOURCE,HIGH,25.842_94.436,,False,,OBJECTID=9488,INVENTORY
IND-INV-024019,INVENTORY,,,,unknown,25.839361,94.430583,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Active,3000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/040,,GSI:9484,1,GSI,False,SOURCE,HIGH,25.839_94.431,,False,,OBJECTID=9484,INVENTORY
IND-INV-024020,INVENTORY,,,,unknown,25.835778,94.429778,Nagaland,Zunheboto,,,Rainfall,Debris,Slide,Reactivated,2000.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K5/2016/039,,GSI:9483,1,GSI,False,SOURCE,HIGH,25.836_94.430,,False,,OBJECTID=9483,INVENTORY
IND-INV-024021,INVENTORY,,,,unknown,25.809861,94.428972,Nagaland,Phek,,,Rainfall,Earth,Slide,Active,400.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/034,,GSI:9467,1,GSI,False,SOURCE,HIGH,25.810_94.429,,False,,OBJECTID=9467,INVENTORY
IND-INV-024022,INVENTORY,,2016.0,,year,25.810964,94.527417,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,270.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/134,,GSI:9677,1,GSI,False,SOURCE,HIGH,25.811_94.527,,False,,OBJECTID=9677,INVENTORY
IND-INV-024023,INVENTORY,,2016.0,,year,25.833644,94.518333,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,1500.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/118,,GSI:9476,1,GSI,False,SOURCE,HIGH,25.834_94.518,,False,,OBJECTID=9476,INVENTORY
IND-INV-024024,INVENTORY,,2016.0,,year,25.836419,94.526964,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,400.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/117,,GSI:9475,1,GSI,False,SOURCE,HIGH,25.836_94.527,,False,,OBJECTID=9475,INVENTORY
IND-INV-024025,INVENTORY,,2016.0,,year,25.850458,94.530347,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,6500.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/120,,GSI:9493,1,GSI,False,SOURCE,HIGH,25.850_94.530,,False,,OBJECTID=9493,INVENTORY
IND-INV-024026,INVENTORY,,2016.0,,year,25.851617,94.528211,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,600.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/119,,GSI:9492,1,GSI,False,SOURCE,HIGH,25.852_94.528,,False,,OBJECTID=9492,INVENTORY
IND-INV-024027,INVENTORY,,2016.0,,year,25.842742,94.503003,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,240.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/135,,GSI:9678,1,GSI,False,SOURCE,HIGH,25.843_94.503,,False,,OBJECTID=9678,INVENTORY
IND-INV-024028,INVENTORY,,2016.0,,year,25.857789,94.523589,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,540.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/121,,GSI:9494,1,GSI,False,SOURCE,HIGH,25.858_94.524,,False,,OBJECTID=9494,INVENTORY
IND-INV-024029,INVENTORY,,2016.0,,year,25.886089,94.542711,Nagaland,Kiphire,,2016.0,Rainfall,Debris,Slide,Active,195.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/116,,GSI:9474,1,GSI,False,SOURCE,HIGH,25.886_94.543,,False,,OBJECTID=9474,INVENTORY
IND-INV-024030,INVENTORY,,,,unknown,25.711278,94.579944,Nagaland,Phek,,,Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,NG/PHE/83K10/2017/29,,GSI:15057,1,GSI,False,SOURCE,HIGH,25.711_94.580,,False,,OBJECTID=15057,INVENTORY
IND-INV-024031,INVENTORY,,2016.0,,year,25.786433,94.519583,Nagaland,Kiphire,,2016.0,Rainfall,Rock cum Debris,Slide,Active,750.0,,,Geological Survey of India (GSI) inventory,NAG/ZUN/83K09/2016/133,,GSI:9676,1,GSI,False,SOURCE,HIGH,25.786_94.520,,False,,OBJECTID=9676,INVENTORY
IND-INV-024032,INVENTORY,,,,unknown,25.751567,94.48315,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,1200.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/147,,GSI:9948,1,GSI,False,SOURCE,HIGH,25.752_94.483,,False,,OBJECTID=9948,INVENTORY
IND-INV-024033,INVENTORY,,,,unknown,25.756889,94.478472,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/026,,GSI:9710,1,GSI,False,SOURCE,HIGH,25.757_94.478,,False,,OBJECTID=9710,INVENTORY
IND-INV-024034,INVENTORY,,,,unknown,25.763833,94.479889,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,1750.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/029,,GSI:9713,1,GSI,False,SOURCE,HIGH,25.764_94.480,,False,,OBJECTID=9713,INVENTORY
IND-INV-024035,INVENTORY,,,,unknown,25.756972,94.476694,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,216.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/027,,GSI:9711,1,GSI,False,SOURCE,HIGH,25.757_94.477,,False,,OBJECTID=9711,INVENTORY
IND-INV-024036,INVENTORY,,,,unknown,25.756417,94.476083,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,345.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/028,,GSI:9712,1,GSI,False,SOURCE,HIGH,25.756_94.476,,False,,OBJECTID=9712,INVENTORY
IND-INV-024037,INVENTORY,,,,unknown,25.786861,94.446,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,300.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/030,,GSI:9463,1,GSI,False,SOURCE,HIGH,25.787_94.446,,False,,OBJECTID=9463,INVENTORY
IND-INV-024038,INVENTORY,,,,unknown,25.796056,94.4315,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,450.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/032,,GSI:9465,1,GSI,False,SOURCE,HIGH,25.796_94.431,,False,,OBJECTID=9465,INVENTORY
IND-INV-024039,INVENTORY,,,,unknown,25.788389,94.434111,Nagaland,Phek,,,Rainfall,Debris,Slide,Active,500.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/031,,GSI:9464,1,GSI,False,SOURCE,HIGH,25.788_94.434,,False,,OBJECTID=9464,INVENTORY
IND-INV-024040,INVENTORY,,,,unknown,25.802361,94.430556,Nagaland,Phek,,,Rainfall,Earth,Slide,Active,8000.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/033,,GSI:9466,1,GSI,False,SOURCE,HIGH,25.802_94.431,,False,,OBJECTID=9466,INVENTORY
IND-INV-024041,INVENTORY,,,,unknown,25.794083,94.415944,Nagaland,Phek,,,Rainfall,Debris,Slide,Reactivated,750.0,,,Geological Survey of India (GSI) inventory,NAG/PHK/83K5/2016/035,,GSI:9468,1,GSI,False,SOURCE,HIGH,25.794_94.416,,False,,OBJECTID=9468,INVENTORY
IND-INV-024042,INVENTORY,,2012.0,,year,25.726,94.435,Nagaland,Phek,,2012.0,Rainfall,Debris,Slide,Suspended,2442.0,,,Geological Survey of India (GSI) inventory,NG/PHE/83K6/2015/281,,GSI:7289,1,GSI,False,SOURCE,HIGH,25.726_94.435,,False,,OBJECTID=7289,INVENTORY
