event_record_id,latitude,longitude,event_date,elevation,slope,aspect,soil_id,landcover_class,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,label,sample_type,event_date_source,nearest_grid_distance_km,nearest_grid_latitude,nearest_grid_longitude,grid_distance_valid,rainfall_temporal_coverage,all_rainfall_features_available
90,25.3833,94.1884,2013-08-15,1685.0491943359375,8.240832328796387,146.5194091796875,4276.0,10.0,14.12753677368164,53.13920831680298,72.66202236711979,168.3562185317278,280.38825556635857,1,landslide_event,event_date_standardized,14.372122078437448,25.5,94.25,True,FULL,True
97,26.4205,94.9731,2013-08-16,662.717041015625,16.386865615844727,181.85009765625,4301.0,30.0,56.13555145263672,77.47363948822021,147.25492525100708,265.32060050964355,443.5322065651417,1,landslide_event,event_date_standardized,9.248134576396618,26.5,95.0,True,FULL,True
191,26.3897,94.9439,2013-08-16,519.267333984375,9.542935371398926,9.93359375,4301.0,10.0,56.13555145263672,77.47363948822021,147.25492525100708,265.32060050964355,443.5322065651417,1,landslide_event,event_date_standardized,13.494721921468154,26.5,95.0,True,FULL,True
73,26.8727,94.9275,2013-08-16,134.023193359375,0.9272137880325316,260.4241027832031,3637.0,60.0,28.38370132446289,60.545284271240234,98.64338064193726,198.09365558624268,346.87954545021057,1,landslide_event,event_date_standardized,15.456881504772088,26.75,95.0,True,FULL,True
16,24.7625,93.4341,2013-08-17,633.5919799804688,41.36114501953125,132.21055603027344,4301.0,10.0,15.997886657714844,25.70088756084442,134.20570695400238,239.90789484977722,332.21696519851685,1,landslide_event,event_date_standardized,6.722131814609302,24.75,93.5,True,FULL,True
235,26.4205,94.9731,2013-08-30,662.717041015625,16.386865615844727,181.85009765625,4301.0,30.0,4.2091827392578125,17.420373916625977,31.5597475618124,162.23161302506924,371.4166620820761,1,landslide_event,event_date_standardized,9.248134576396618,26.5,95.0,True,FULL,True
65,24.9037,93.487,2013-09-01,1272.4034423828125,41.07431411743164,252.1377868652344,4301.0,50.0,0.1381768584251403,0.7132545113563536,43.20425468683243,78.10240337252617,312.84818825125694,1,landslide_event,event_date_standardized,10.798332594210192,25.0,93.5,True,FULL,True
25,24.9829,93.5063,2013-09-01,1294.7689208984375,28.76937866210937,13.746570587158203,4301.0,10.0,0.1381768584251403,0.7132545113563536,43.20425468683243,78.10240337252617,312.84818825125694,1,landslide_event,event_date_standardized,2.0047109078206033,25.0,93.5,True,FULL,True
149,27.1614,93.7525,2013-09-02,148.66004943847656,12.232135772705078,52.83893585205078,11775.0,50.0,57.06776809692383,83.21805667877197,231.68055629730225,313.83636063337326,623.9461237192154,1,landslide_event,event_date_standardized,9.866106981377003,27.25,93.75,True,FULL,True
239,28.611,94.9829,2013-09-02,1696.97607421875,25.95244407653809,358.4635925292969,11839.0,10.0,8.992691040039062,80.42493057250977,135.89967846870422,139.73845466971397,293.3609990179539,1,landslide_event,event_date_standardized,12.473802446126424,28.5,95.0,True,FULL,True
145,27.3736,88.7323,2013-09-07,3411.429443359375,26.598913192749023,195.8337860107422,3717.0,30.0,56.43416976928711,149.35291171073914,216.8499619960785,302.4035997390747,561.7652224302292,1,landslide_event,event_date_standardized,13.872071661695832,27.25,88.75,True,FULL,True
302,27.6047,88.6463,2013-09-08,1607.7843017578125,10.135364532470703,145.84268188476562,3662.0,50.0,4.440304279327393,78.04703378677368,127.27492141723633,242.3651146888733,420.2061846256256,1,landslide_event,event_date_standardized,15.586584267815777,27.5,88.75,True,FULL,True
13,25.0985,94.3619,2013-09-24,1899.943359375,5.894336223602295,318.3699951171875,7001.0,60.0,0.0,0.2694681882858276,0.8158086240291595,101.87871924042702,214.50371038913727,1,landslide_event,event_date_standardized,15.6504475531796,25.0,94.25,True,FULL,True
220,25.8266,94.1497,2013-10-05,1396.6646728515625,24.1990966796875,12.221054077148438,4276.0,10.0,15.214532852172852,23.10076577961445,31.620361998677254,91.66733606159687,162.1349287778139,1,landslide_event,event_date_standardized,13.149212427914664,25.75,94.25,True,FULL,True
243,26.1309,91.8383,2013-10-06,103.10369110107422,9.530261993408203,60.516563415527344,3814.0,10.0,29.88486099243164,43.298959732055664,47.603585720062256,123.85411012172699,175.0934333205223,1,landslide_event,event_date_standardized,15.919508154524173,26.25,91.75,True,FULL,True
294,26.1665,91.7049,2013-10-06,233.6174774169922,16.18215560913086,180.17938232421875,3650.0,10.0,29.88486099243164,43.298959732055664,47.603585720062256,123.85411012172699,175.0934333205223,1,landslide_event,event_date_standardized,10.327544074075128,26.25,91.75,True,FULL,True
147,25.426,94.6024,2013-10-13,1343.6978759765625,13.105812072753906,352.9725036621094,4301.0,10.0,0.0,0.0,41.53087759017944,73.27351450920105,144.9324053376913,1,landslide_event,event_date_standardized,13.125884357638371,25.5,94.5,True,FULL,True
44,27.9032,96.174,2014-05-08,198.8146514892578,5.811610221862793,315.1335144042969,3637.0,60.0,58.49909973144531,87.63480949401855,116.86903381347656,136.74918687343597,173.2012360021472,1,landslide_event,event_date_standardized,13.17731062874787,28.0,96.25,True,FULL,True
81,24.8669,92.3576,2014-05-09,17.723207473754883,0.5171462893486023,97.62651824951172,3708.0,50.0,53.40251159667969,145.59080123901367,175.52205066382885,238.49284152686596,248.62414495646954,1,landslide_event,event_date_standardized,16.87160535739208,24.75,92.25,True,FULL,True
30,28.9205,95.3429,2014-06-26,4057.804443359375,28.4505615234375,247.92762756347656,11727.0,30.0,0.0,2.1459378004074097,25.85199612379074,63.48784154653549,152.36789017915726,1,landslide_event,event_date_standardized,12.81690914313935,29.0,95.25,True,FULL,True
179,26.1844,91.7896,2014-06-26,58.81834411621094,4.9345316886901855,176.33804321289062,7001.0,50.0,0.2501476109027862,19.158864051103592,92.22528651356697,110.59381665289402,204.62101455032825,1,landslide_event,event_date_standardized,8.303338017932438,26.25,91.75,True,FULL,True
111,26.1407,91.7645,2014-06-26,59.30535125732422,3.391876459121704,100.04878997802734,3814.0,50.0,0.2501476109027862,19.158864051103592,92.22528651356697,110.59381665289402,204.62101455032825,1,landslide_event,event_date_standardized,12.25302088434301,26.25,91.75,True,FULL,True
162,26.1619,91.7697,2014-06-27,54.13603210449219,2.3207428455352783,165.17791748046875,7001.0,50.0,18.990015029907227,22.039622336626053,100.34868147969246,128.72593267261982,219.32889790832996,1,landslide_event,event_date_standardized,10.002401248271168,26.25,91.75,True,FULL,True
275,26.1964,91.7652,2014-06-28,87.89129638671875,24.25786590576172,33.33564376831055,3650.0,10.0,29.11067581176757,48.350838452577584,122.44517043232918,155.46632416546345,233.87198014557362,1,landslide_event,event_date_standardized,6.156549042253245,26.25,91.75,True,FULL,True
75,23.7327,92.7463,2014-07-14,836.5509643554688,33.17726516723633,168.2484130859375,3665.0,50.0,25.92424392700196,47.96443653106691,63.587278932333,84.60153850913048,224.31556674838066,1,landslide_event,event_date_standardized,1.9609144139315016,23.75,92.75,True,FULL,True
107,23.0137,91.7174,2014-08-14,28.031164169311523,6.779423236846924,284.6083068847656,3636.0,50.0,158.2001495361328,270.4916934967041,337.015582382679,373.1951298713684,475.003912627697,1,landslide_event,event_date_standardized,21.74910921368798,23.0,91.5,True,FULL,True
172,27.0869,93.6086,2014-08-17,318.39263916015625,4.415086269378662,331.3742980957031,7001.0,50.0,0.3632566630840301,93.56743642687798,178.41237661242485,270.36415538191795,429.23558732122183,1,landslide_event,event_date_standardized,14.527170450454907,27.0,93.5,True,FULL,True
301,25.9466,94.6279,2014-09-08,1389.9193115234375,30.95311164855957,225.73321533203125,4276.0,10.0,0.0,8.008686125278473,26.541107654571533,28.119139298796654,202.06839762628078,1,landslide_event,event_date_standardized,13.557740593499691,26.0,94.75,True,FULL,True
310,25.7354,90.3852,2014-09-21,344.7012939453125,7.863541126251221,243.4810485839844,3814.0,10.0,43.13186264038086,97.8447265625,113.39717268943787,133.79491713643074,340.6517327129841,1,landslide_event,event_date_standardized,11.57124934243949,25.75,90.5,True,FULL,True
130,26.1324,91.8342,2014-09-22,72.69801330566406,3.8823652267456055,260.3367614746094,3814.0,50.0,90.21906280517578,112.94345903396606,128.25892797112465,215.2935097515583,289.26680713891983,1,landslide_event,event_date_standardized,15.555940556827293,26.25,91.75,True,FULL,True
136,26.1295,91.7056,2014-09-22,148.2101287841797,8.46279239654541,84.32936096191406,3650.0,10.0,90.21906280517578,112.94345903396606,128.25892797112465,215.2935097515583,289.26680713891983,1,landslide_event,event_date_standardized,14.126928732915818,26.25,91.75,True,FULL,True
317,26.1097,91.7747,2014-09-22,59.39221954345703,1.205387830734253,339.9668884277344,7001.0,10.0,65.75471496582031,108.58921241760254,127.45450854301453,213.45629781484604,305.8683080226183,1,landslide_event,event_date_standardized,12.45809564396777,26.0,91.75,True,FULL,True
86,26.1314,91.7548,2014-09-22,77.03489685058594,7.658712387084961,303.1128234863281,3814.0,40.0,90.21906280517578,112.94345903396606,128.25892797112465,215.2935097515583,289.26680713891983,1,landslide_event,event_date_standardized,13.211239101379611,26.25,91.75,True,FULL,True
70,26.1985,91.7998,2014-09-22,76.75308990478516,9.048985481262209,212.22303771972656,3650.0,50.0,90.21906280517578,112.94345903396606,128.25892797112465,215.2935097515583,289.26680713891983,1,landslide_event,event_date_standardized,7.587239294550474,26.25,91.75,True,FULL,True
95,26.1044,91.7082,2014-09-22,51.93117904663086,1.0328607559204102,67.40087890625,3814.0,10.0,65.75471496582031,108.58921241760254,127.45450854301453,213.45629781484604,305.8683080226183,1,landslide_event,event_date_standardized,12.347772337861997,26.0,91.75,True,FULL,True
141,26.159,91.8178,2014-09-22,60.84480285644531,6.881247043609619,139.46990966796875,3637.0,50.0,90.21906280517578,112.94345903396606,128.25892797112465,215.2935097515583,289.26680713891983,1,landslide_event,event_date_standardized,12.181955635289734,26.25,91.75,True,FULL,True
319,26.1001,91.6849,2014-09-22,72.82743835449219,23.146100997924805,28.021455764770508,3648.0,30.0,65.75471496582031,108.58921241760254,127.45450854301453,213.45629781484604,305.8683080226183,1,landslide_event,event_date_standardized,12.898699687051606,26.0,91.75,True,FULL,True
166,25.7238,89.9032,2014-09-23,31.35995101928711,8.786304473876953,203.44081115722656,3750.0,50.0,48.67731857299805,497.9026565551758,526.8351516723633,576.2034887075424,700.6820062473416,1,landslide_event,event_date_standardized,10.090900707515196,25.75,90.0,True,FULL,True
174,25.5772,91.8666,2014-09-23,1479.1109619140625,6.467817783355713,337.7099609375,3646.0,10.0,55.03766250610352,158.7408447265625,253.17875862121582,304.1047182381153,412.5669184923172,1,landslide_event,event_date_standardized,14.46567253185065,25.5,91.75,True,FULL,True
311,25.8143,90.5763,2014-09-24,59.0,3.9407763481140137,111.79122924804688,3814.0,10.0,7.914829254150391,370.9403991699219,468.7851257324219,490.12611106038094,584.870940476656,1,landslide_event,event_date_standardized,10.450568899423615,25.75,90.5,True,FULL,True
54,27.1249,93.7706,2014-10-01,175.79466247558594,25.44174194335937,32.861515045166016,11775.0,10.0,0.0,0.115666888654232,44.08643689006567,164.35708966106176,331.7849934324622,1,landslide_event,event_date_standardized,14.055028239825301,27.0,93.75,True,FULL,True
279,25.9702,91.8587,2014-10-05,281.32135009765625,12.110350608825684,87.53504943847656,3814.0,10.0,0.0,0.0,1.932726502418518,231.30089604854584,366.979650080204,1,landslide_event,event_date_standardized,11.343684839255024,26.0,91.75,True,FULL,True
126,25.5006,90.0896,2014-10-20,44.13310241699219,0.0819706320762634,90.88290405273438,3707.0,40.0,0.0,0.0,15.356790065765383,16.044281542301178,640.3285107016563,1,landslide_event,event_date_standardized,8.94193899026467,25.5,90.0,True,FULL,True
307,26.1468,91.6469,2015-02-14,66.71479797363281,17.28343963623047,329.407958984375,3650.0,10.0,0.0,0.0,0.0,0.237429603934288,0.3578026220202445,1,landslide_event,event_date_standardized,15.422107044544555,26.25,91.75,True,FULL,True
309,24.6108,92.562,2015-02-19,27.969724655151367,1.2175372838974,34.413597106933594,3708.0,30.0,0.0,0.0,0.0,0.0,0.0,1,landslide_event,event_date_standardized,13.799163788982185,24.5,92.5,True,FULL,True
238,25.0318,92.4584,2015-03-19,77.73472595214844,14.751564979553224,186.65069580078125,3708.0,10.0,0.0,0.0,0.0,0.3556208908557892,20.275508612394333,1,landslide_event,event_date_standardized,5.455856636740962,25.0,92.5,True,FULL,True
14,27.6163,88.6586,2015-05-24,1845.9775390625,34.200496673583984,133.8531951904297,3662.0,10.0,3.284724235534668,75.79609298706055,120.05962294340134,243.21520680189133,431.84978598356247,1,landslide_event,event_date_standardized,15.837006848509551,27.5,88.75,True,FULL,True
17,27.0987,93.816,2015-06-09,214.14358520507807,10.277758598327637,8.43869686126709,11775.0,10.0,28.156652450561523,76.97483253479004,137.2204953432083,263.01409661769867,469.2506365478039,1,landslide_event,event_date_standardized,12.810251950465648,27.0,93.75,True,FULL,True
119,25.463,92.2121,2015-06-13,1380.4051513671875,3.523115396499634,178.10552978515625,3646.0,60.0,57.50128555297852,88.12138271331787,162.29165172576904,234.29255659878254,330.7791969925165,1,landslide_event,event_date_standardized,5.591984852890637,25.5,92.25,True,FULL,True
113,25.5114,90.215,2015-06-16,304.8196105957031,6.453155994415283,263.4756774902344,3814.0,10.0,16.179718017578125,41.478515684604645,287.39804369211197,533.7328577637672,995.1748757958412,1,landslide_event,event_date_standardized,3.716243574670448,25.5,90.25,True,FULL,True
252,25.5084,90.2191,2015-06-16,321.0578308105469,24.32272148132324,308.30438232421875,3814.0,10.0,16.179718017578125,41.478515684604645,287.39804369211197,533.7328577637672,995.1748757958412,1,landslide_event,event_date_standardized,3.2223446207224344,25.5,90.25,True,FULL,True
190,23.7131,92.7362,2015-06-19,883.6295776367188,8.855734825134277,70.08084106445312,3665.0,10.0,6.217409133911133,91.41976881027222,103.04235965013504,187.69545590877533,279.57317930459976,1,landslide_event,event_date_standardized,4.332423038417873,23.75,92.75,True,FULL,True
223,25.16,93.686,2015-06-19,993.1607055664062,36.3893928527832,162.69052124023438,4301.0,10.0,0.4324156939983368,9.34217044711113,31.161642998456955,74.31325215101242,114.81017109751701,1,landslide_event,event_date_standardized,11.881460959366652,25.25,93.75,True,FULL,True
53,26.0319,94.5466,2015-06-24,1535.130615234375,40.3395881652832,192.931640625,4276.0,10.0,1.3039958477020264,78.49687886238098,88.56377053260803,164.1417437493801,303.1762820780277,1,landslide_event,event_date_standardized,5.851265131620874,26.0,94.5,True,FULL,True
205,27.0875,88.6556,2015-06-30,2188.75927734375,5.467228889465332,60.57899856567383,3662.0,10.0,29.562604904174805,49.27011966705322,86.91372314095497,191.38436925411224,677.4105678796768,1,landslide_event,event_date_standardized,13.550907390065642,27.0,88.75,True,FULL,True
242,27.36,93.0385,2015-07-15,412.4277038574219,8.166448593139648,242.8936004638672,11775.0,50.0,118.90943908691406,120.57910695672035,122.67897167801857,185.37845960259438,445.88816037774086,1,landslide_event,event_date_standardized,12.833818724399796,27.25,93.0,True,FULL,True
314,25.3908,94.0926,2015-07-22,1307.4000244140625,16.60420036315918,144.4363250732422,4276.0,10.0,11.168607711791992,43.91825199127197,121.6747362613678,186.7667142599821,310.59775230288506,1,landslide_event,event_date_standardized,15.26988313994959,25.5,94.0,True,FULL,True
94,24.7979,92.9974,2015-07-22,24.804288864135746,0.3350642323493957,308.4742126464844,3708.0,40.0,80.44732666015625,133.09552192687988,213.87099742889404,365.6515266597271,472.7592596709728,1,landslide_event,event_date_standardized,5.3385371998756295,24.75,93.0,True,FULL,True
66,25.4538,93.9827,2015-07-22,1782.916748046875,29.478073120117188,306.7606201171875,4301.0,30.0,11.168607711791992,43.91825199127197,121.6747362613678,186.7667142599821,310.59775230288506,1,landslide_event,event_date_standardized,5.4250312874435735,25.5,94.0,True,FULL,True
168,25.5007,93.9854,2015-07-22,1418.50048828125,15.500651359558104,227.87808227539065,4301.0,30.0,11.168607711791992,43.91825199127197,121.6747362613678,186.7667142599821,310.59775230288506,1,landslide_event,event_date_standardized,1.4590986488201525,25.5,94.0,True,FULL,True
210,25.5098,93.8794,2015-07-22,1652.687744140625,21.28356170654297,289.56378173828125,4301.0,10.0,11.168607711791992,43.91825199127197,121.6747362613678,186.7667142599821,310.59775230288506,1,landslide_event,event_date_standardized,12.084696846329368,25.5,94.0,True,FULL,True
58,25.4477,94.0489,2015-07-22,1339.629638671875,28.65985870361328,305.55908203125,4276.0,10.0,11.168607711791992,43.91825199127197,121.6747362613678,186.7667142599821,310.59775230288506,1,landslide_event,event_date_standardized,7.596747365150423,25.5,94.0,True,FULL,True
69,24.9818,93.5142,2015-07-24,1248.3367919921875,20.4340934753418,313.0307922363281,4301.0,10.0,19.65703773498535,41.38637924194336,151.87174129486084,204.004568785429,388.4299704283476,1,landslide_event,event_date_standardized,2.472436111456367,25.0,93.5,True,FULL,True
124,26.1062,91.8717,2015-07-25,259.01287841796875,4.847469806671143,63.26151657104492,3814.0,10.0,3.9573659896850586,46.802743911743164,70.29462265968323,141.16598933935165,240.95559729635715,1,landslide_event,event_date_standardized,16.948988426204096,26.0,91.75,True,FULL,True
156,25.0634,94.3415,2015-07-31,1781.6500244140625,36.002079010009766,275.1668395996094,4301.0,10.0,31.86587905883789,40.77938199043274,57.60056030750275,217.00707352161407,325.11753380298615,1,landslide_event,event_date_standardized,11.54086749380466,25.0,94.25,True,FULL,True
118,24.819,94.3551,2015-07-31,1622.6070556640625,30.74102020263672,253.6410980224609,4301.0,10.0,33.39507293701172,42.39028549194336,60.12724840641022,224.67775118350983,327.2679395079613,1,landslide_event,event_date_standardized,13.00031089827304,24.75,94.25,True,FULL,True
100,23.899,94.1434,2015-08-01,255.3252410888672,20.12415313720703,172.67161560058594,3689.0,10.0,87.59803771972656,126.09715604782104,144.59679210186005,302.9975036382675,388.00014185905457,1,landslide_event,event_date_standardized,18.19912740567579,24.0,94.0,True,FULL,True
296,24.954,94.2156,2015-08-01,942.494140625,19.673952102661133,301.0443115234375,4276.0,50.0,83.27330017089844,120.11932420730591,137.65396869182587,291.03835117816925,383.01595985889435,1,landslide_event,event_date_standardized,6.164986370767531,25.0,94.25,True,FULL,True
6,24.1419,94.1078,2015-08-01,1170.2288818359375,41.15029144287109,223.1303558349609,4301.0,10.0,87.52693939208984,125.99406433105469,144.4805532693863,302.9071170091629,388.00457525253296,1,landslide_event,event_date_standardized,16.141365073476614,24.25,94.0,True,FULL,True
62,24.1988,94.1016,2015-08-01,1405.31298828125,18.86229705810547,287.7832336425781,4301.0,10.0,87.52693939208984,125.99406433105469,144.4805532693863,302.9071170091629,388.00457525253296,1,landslide_event,event_date_standardized,11.63139671691079,24.25,94.0,True,FULL,True
288,25.1941,94.4481,2015-08-01,1732.5048828125,16.83842658996582,317.0778503417969,4301.0,10.0,63.38833999633789,92.63987731933594,105.74036085605621,236.11719644069672,360.2887585759163,1,landslide_event,event_date_standardized,8.096246716987322,25.25,94.5,True,FULL,True
276,24.4265,94.1913,2015-08-01,1317.843994140625,8.921306610107422,317.4645080566406,4301.0,10.0,87.5999984741211,126.0999984741211,144.59999704360962,302.99999165534973,387.9999914318323,1,landslide_event,event_date_standardized,10.062885490979035,24.5,94.25,True,FULL,True
41,24.004,93.9815,2015-08-01,1439.238037109375,32.67754364013672,106.71857452392578,4276.0,30.0,87.59803771972656,126.09715604782104,144.59679210186005,302.9975036382675,388.00014185905457,1,landslide_event,event_date_standardized,1.8991577804786492,24.0,94.0,True,FULL,True
266,25.1122,94.3591,2015-08-01,1847.1929931640625,21.42333221435547,243.3324432373047,4301.0,50.0,83.27330017089844,120.11932420730591,137.65396869182587,291.03835117816925,383.01595985889435,1,landslide_event,event_date_standardized,16.569393725572745,25.0,94.25,True,FULL,True
306,24.3481,94.1146,2015-08-01,1018.9749755859376,21.91521644592285,319.4974060058594,4301.0,10.0,87.52693939208984,125.99406433105469,144.4805532693863,302.9071170091629,388.00457525253296,1,landslide_event,event_date_standardized,15.813049075518965,24.25,94.0,True,FULL,True
120,24.9111,94.4759,2015-08-01,1826.7259521484373,27.59085273742676,56.02335739135742,4301.0,10.0,85.54586029052734,123.26487731933594,141.30807518959045,297.3533320426941,385.74250996112823,1,landslide_event,event_date_standardized,10.184404222822577,25.0,94.5,True,FULL,True
185,23.9939,94.0573,2015-08-01,979.0990600585938,9.997483253479004,91.10256958007812,4301.0,10.0,87.59803771972656,126.09715604782104,144.59679210186005,302.9975036382675,388.00014185905457,1,landslide_event,event_date_standardized,5.758468156063083,24.0,94.0,True,FULL,True
182,24.4072,94.0644,2015-08-01,1188.5931396484375,22.47879409790039,16.856178283691406,4276.0,10.0,87.39673614501953,125.80645084381104,144.2682421207428,302.71954679489136,387.9936159849167,1,landslide_event,event_date_standardized,12.166487236496218,24.5,94.0,True,FULL,True
234,24.416,94.0984,2015-08-01,1394.78759765625,21.55358123779297,299.9535522460937,4301.0,10.0,87.39673614501953,125.80645084381104,144.2682421207428,302.71954679489136,387.9936159849167,1,landslide_event,event_date_standardized,13.559838482347303,24.5,94.0,True,FULL,True
284,23.9278,94.0906,2015-08-01,936.3826904296876,14.197311401367188,63.31035614013672,3689.0,10.0,87.59803771972656,126.09715604782104,144.59679210186005,302.9975036382675,388.00014185905457,1,landslide_event,event_date_standardized,12.097384419393254,24.0,94.0,True,FULL,True
256,25.72,94.6219,2015-08-02,1682.0732421875,49.365989685058594,188.25425720214844,4276.0,10.0,1.3096506595611572,16.928996801376343,21.054461002349854,128.91430187225342,290.63683223724365,1,landslide_event,event_date_standardized,12.61516203119425,25.75,94.5,True,FULL,True
133,24.7459,93.4251,2015-08-11,763.9928588867188,8.417471885681152,3.889544725418091,4301.0,50.0,0.0,67.60121250152588,84.50204518437386,224.98663380742073,417.291489392519,1,landslide_event,event_date_standardized,7.4886151095262825,24.75,93.5,True,FULL,True
261,24.7016,93.5291,2015-08-11,666.1650390625,19.92926025390625,66.17134094238281,4301.0,10.0,0.0,67.60121250152588,84.50204518437386,224.98663380742073,417.291489392519,1,landslide_event,event_date_standardized,6.120691301415218,24.75,93.5,True,FULL,True
102,25.1019,93.3729,2015-08-11,1139.4647216796875,9.877705574035645,184.81100463867188,3665.0,50.0,0.0,66.15701103210449,88.14850071072578,199.7798374593258,411.9137812554836,1,landslide_event,event_date_standardized,16.70636296509111,25.0,93.25,True,FULL,True
181,25.6237,94.1136,2015-08-12,1596.7413330078125,26.162267684936523,68.11961364746094,4276.0,30.0,3.30962872505188,31.104800701141357,62.13458590209484,114.8533021658659,264.58149559795856,1,landslide_event,event_date_standardized,17.836575185459306,25.5,94.0,True,FULL,True
135,27.8835,96.9262,2015-08-16,992.7924194335938,36.79927444458008,216.0336761474609,11814.0,10.0,17.200000762939453,37.20000267028809,103.10000562667847,262.300009727478,307.1000089645386,1,landslide_event,event_date_standardized,14.9141301310424,28.0,97.0,True,FULL,True
171,28.1737,94.7596,2015-08-18,578.08349609375,25.219715118408203,79.98339080810547,11775.0,10.0,5.692145824432373,10.596486449241638,30.882709860801697,47.13164947926998,124.98482106626034,1,landslide_event,event_date_standardized,8.547575598563585,28.25,94.75,True,FULL,True
34,25.5145,90.2023,2015-08-18,316.58819580078125,0.4093584716320038,2.702026844024658,3814.0,10.0,28.85296440124512,66.74810600280762,108.02942180633545,186.89940577745438,275.4514391720295,1,landslide_event,event_date_standardized,5.026474736438598,25.5,90.25,True,FULL,True
105,25.6278,94.1051,2015-08-19,1512.023193359375,7.67141056060791,50.47274398803711,4276.0,60.0,2.4875473976135254,3.4672278612852097,17.141565546393394,85.37979339063168,157.13251267373562,1,landslide_event,event_date_standardized,17.17728072780438,25.75,94.0,True,FULL,True
132,26.0214,94.5224,2015-08-19,1618.262451171875,31.08435821533203,246.3616943359375,4276.0,10.0,4.345972061157227,8.186289310455322,41.55123043060303,161.75898349285126,338.54252633452415,1,landslide_event,event_date_standardized,3.266836201418806,26.0,94.5,True,FULL,True
134,25.2568,92.3825,2015-08-19,795.1814575195312,10.856196403503418,213.9329376220703,3646.0,30.0,16.688932418823242,29.726202487945557,41.19041609764099,130.61284382641315,313.4857256859541,1,landslide_event,event_date_standardized,11.750395996261926,25.25,92.5,True,FULL,True
192,25.1416,92.3807,2015-08-19,154.7435760498047,11.907132148742676,108.38583374023438,3708.0,10.0,16.688932418823242,29.726202487945557,41.19041609764099,130.61284382641315,313.4857256859541,1,landslide_event,event_date_standardized,16.95164897303269,25.25,92.5,True,FULL,True
259,25.2193,90.5549,2015-08-19,280.06549072265625,4.837197780609131,358.9378662109375,3814.0,10.0,568.7944946289062,1125.3583526611328,1666.8671407699585,1751.7270677089691,2312.5792469978333,1,landslide_event,event_date_standardized,6.457283393821041,25.25,90.5,True,FULL,True
194,25.0728,92.3636,2015-08-19,134.29087829589844,12.368220329284668,153.619873046875,3708.0,10.0,12.910459518432615,26.011349201202393,62.07772970199585,263.87764954566956,423.4040070772171,1,landslide_event,event_date_standardized,13.935532457825602,25.0,92.25,True,FULL,True
170,25.6263,94.1057,2015-08-20,1514.424072265625,15.54921531677246,92.20439910888672,4276.0,50.0,7.745830059051514,11.066836953163147,20.286609396338463,87.41001771390438,157.8685341924429,1,landslide_event,event_date_standardized,17.346165304509547,25.75,94.0,True,FULL,True
229,26.1028,91.8806,2015-08-22,113.28022003173828,17.60340690612793,123.4119110107422,3814.0,30.0,2.856663942337036,34.00493550300598,135.37348580360413,187.6435758471489,274.6263852119446,1,landslide_event,event_date_standardized,16.520886587527958,26.0,92.0,True,FULL,True
83,23.3572,92.7878,2015-08-26,1365.9925537109375,10.520837783813477,191.8934936523437,3665.0,30.0,27.531700134277344,117.95062828063965,208.60689669847488,264.024056494236,367.8323068022728,1,landslide_event,event_date_standardized,12.51553348639434,23.25,92.75,True,FULL,True
173,23.8447,93.0514,2015-08-26,1093.6075439453125,36.65387725830078,267.8105773925781,4301.0,10.0,23.716760635375977,106.22027778625488,191.05416589975357,272.85139125585556,375.6182999163866,1,landslide_event,event_date_standardized,11.723718591180337,23.75,93.0,True,FULL,True
313,23.7269,92.7265,2015-08-27,830.5033569335938,41.94097137451172,154.52093505859375,3665.0,10.0,82.97886657714844,134.13830757141113,263.74684876203537,367.5454423427582,480.50332003086805,1,landslide_event,event_date_standardized,3.480304992703193,23.75,92.75,True,FULL,True
231,24.042,92.6724,2015-08-27,804.6470336914062,6.917438983917236,125.98974609375,3665.0,50.0,65.5222396850586,114.67226028442383,213.8169806599617,302.35721230506897,421.3240892291069,1,landslide_event,event_date_standardized,9.046074942386204,24.0,92.75,True,FULL,True
292,23.4495,92.8112,2015-08-28,849.9560546875,32.14229965209961,62.84455490112305,4301.0,10.0,0.0,115.54350280761719,269.0007972717285,353.5846781730652,479.51315450668335,1,landslide_event,event_date_standardized,8.300875588969559,23.5,92.75,True,FULL,True
150,26.1868,91.6739,2015-09-01,50.55361557006836,3.721177577972412,313.0758972167969,3650.0,10.0,12.457226753234863,48.87014865875244,64.94680534303188,210.90165297687054,332.5516501516104,1,landslide_event,event_date_standardized,10.352431445929989,26.25,91.75,True,FULL,True
186,26.49349035,91.72137514,2015-09-01,57.39784622192383,6.398752689361572,215.5794219970703,3650.0,10.0,23.335004806518555,95.7021312713623,156.6705358028412,295.720228523016,374.0342198908329,1,landslide_event,event_date_standardized,2.947116323918326,26.5,91.75,True,FULL,True
250,26.048,91.8695,2015-09-05,66.35061645507812,6.25981330871582,126.77867889404295,3814.0,50.0,1.7305618524551392,7.270082831382753,97.57036244869232,156.56267245858908,411.0775168016553,1,landslide_event,event_date_standardized,13.067935420827968,26.0,91.75,True,FULL,True
33,25.9703,91.8584,2015-09-06,285.7799377441406,5.6393232345581055,120.71436309814452,3814.0,10.0,5.514796257019043,8.982629418373108,89.4851964712143,156.06373628228903,413.82509852200747,1,landslide_event,event_date_standardized,11.311799668078466,26.0,91.75,True,FULL,True
