source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,elevation,slope,aspect,soil_id,landcover_class,all_features_available
,,,,,,,,,,,,,,,,,,,,,,,,,93.63,27.668611,LandslideGuard_Project_Master,,,,27.668611,93.63,27.668611,93.63,True,27.669,93.63,,IND-INV-026205,INVENTORY,,,unknown,Arunachal Pradesh,Kra Daadi,Potin-Ziro road slide,,Rainfall and anthropogenic activity,Debris,Slide,Active,3150.0,--,Geological Survey of India (GSI) inventory,AP/KRA/83E10/2021/30,,GSI:30729,1.0,GSI,False,SOURCE,HIGH,27.669_93.630,,False,,OBJECTID=30729,1085.6593017578125,33.510032653808594,156.38255310058594,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.477942,27.781792,LandslideGuard_Project_Master,,,,27.781792,93.477942,27.781792,93.477942,True,27.782,93.478,,IND-INV-026206,INVENTORY,,,unknown,Arunachal Pradesh,Kra Daadi,Near Pitak slide 2,,Rainfall and anthropogenic,Debris,Slide,Active,2250.0,--,Geological Survey of India (GSI) inventory,AP/KD/83E09/2021/43,,GSI:30866,1.0,GSI,False,SOURCE,HIGH,27.782_93.478,,False,,OBJECTID=30866,1074.5819091796875,31.97704315185547,75.783935546875,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.546139,27.782139,LandslideGuard_Project_Master,,,,27.782139,93.546139,27.782139,93.546139,True,27.782,93.546,,IND-INV-026207,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Lower Gida slide,,Rainfall and anthropogenic,Debris,Slide,Active,3850.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/36,,GSI:30862,1.0,GSI,False,SOURCE,HIGH,27.782_93.546,,False,,OBJECTID=30862,1064.8289794921875,40.78889465332031,307.71697998046875,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.526528,27.788389,LandslideGuard_Project_Master,,,,27.788389,93.526528,27.788389,93.526528,True,27.788,93.527,,IND-INV-026208,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Powak Korar slide,,Rainfall and anthropogenic,Debris,Slide,Active,1750.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/34,,GSI:30860,1.0,GSI,False,SOURCE,HIGH,27.788_93.527,,False,,OBJECTID=30860,739.7420043945312,27.41588592529297,281.47662353515625,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.539667,27.788639,LandslideGuard_Project_Master,,,,27.788639,93.539667,27.788639,93.539667,True,27.789,93.54,,IND-INV-026209,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Sangme slide,,Rainfall and anthropogenic,Debris,Slide,Active,4800.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/35,,GSI:30861,1.0,GSI,False,SOURCE,HIGH,27.789_93.540,,False,,OBJECTID=30861,950.0382080078125,33.24452590942383,340.042724609375,11839.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.543083,27.803972,LandslideGuard_Project_Master,,,,27.803972,93.543083,27.803972,93.543083,True,27.804,93.543,,IND-INV-026210,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Byasi village slide 2,,Rainfall and anthropogenic,Debris,Slide,Active,2100.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/31,,GSI:30857,1.0,GSI,False,SOURCE,HIGH,27.804_93.543,,False,,OBJECTID=30857,938.361572265625,30.391990661621094,29.160655975341797,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.541944,27.801194,LandslideGuard_Project_Master,,,,27.801194,93.541944,27.801194,93.541944,True,27.801,93.542,,IND-INV-026211,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Tachek slide,,Rainfall and anthropogenic,Debris,Slide,Active,3000.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/33,,GSI:30855,1.0,GSI,False,SOURCE,HIGH,27.801_93.542,,False,,OBJECTID=30855,907.1857299804688,30.97684097290039,77.67134094238281,11775.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.541667,27.801194,LandslideGuard_Project_Master,,,,27.801194,93.541667,27.801194,93.541667,True,27.801,93.542,,IND-INV-026212,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Byasi village slide 1,,Rainfall and anthropogenic,Debris,Slide,Active,2800.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/32,,GSI:30856,1.0,GSI,False,SOURCE,HIGH,27.801_93.542,,False,,OBJECTID=30856,907.1857299804688,30.97684097290039,77.67134094238281,11775.0,60.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.521,27.814806,LandslideGuard_Project_Master,,,,27.814806,93.521,27.814806,93.521,True,27.815,93.521,,IND-INV-026213,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Rowa village slide,,Rainfall and anthropogenic,Rock,Slide,Reactivated,3500.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/18,,GSI:30858,1.0,GSI,False,SOURCE,HIGH,27.815_93.521,,False,,OBJECTID=30858,942.22607421875,33.37361145019531,138.6041717529297,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.504417,27.83275,LandslideGuard_Project_Master,,,,27.83275,93.504417,27.83275,93.504417,True,27.833,93.504,,IND-INV-026214,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Nibi village slide,,Rainfall and anthropogenic,Debris,Slide,Dormant,7200.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/19,,GSI:30859,1.0,GSI,False,SOURCE,HIGH,27.833_93.504,,False,,OBJECTID=30859,847.3995971679688,42.62554168701172,19.24409294128418,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.417861,27.756511,LandslideGuard_Project_Master,,,,27.756511,93.417861,27.756511,93.417861,True,27.757,93.418,,IND-INV-026215,INVENTORY,,,unknown,Arunachal Pradesh,Kra Daadi,West of Taya slide 1,,Rainfall and anthropogenic,Debris,Slide,Active,3900.0,--,Geological Survey of India (GSI) inventory,AP/KD/83E09/2021/46,,GSI:30863,1.0,GSI,False,SOURCE,HIGH,27.757_93.418,,False,,OBJECTID=30863,1047.6575927734375,35.683250427246094,130.28631591796875,11864.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.436761,27.756778,LandslideGuard_Project_Master,,,,27.756778,93.436761,27.756778,93.436761,True,27.757,93.437,,IND-INV-026216,INVENTORY,,,unknown,Arunachal Pradesh,Kra Daadi,West of Taya slide 2,,Rainfall and anthropogenic,soil,Slide,Active,2750.0,--,Geological Survey of India (GSI) inventory,AP/KD/83E09/2021/45,,GSI:30864,1.0,GSI,False,SOURCE,HIGH,27.757_93.437,,False,,OBJECTID=30864,1050.9659423828125,29.697853088378906,260.20379638671875,11864.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.456231,27.78,LandslideGuard_Project_Master,,,,27.78,93.456231,27.78,93.456231,True,27.78,93.456,,IND-INV-026217,INVENTORY,,,unknown,Arunachal Pradesh,Kra Daadi,Near Pitak slide 1,,Rainfall,Debris,Slide,Active,1800.0,--,Geological Survey of India (GSI) inventory,AP/KD/83E09/2021/44,,GSI:30865,1.0,GSI,False,SOURCE,HIGH,27.780_93.456,,False,,OBJECTID=30865,1124.7828369140625,42.200313568115234,56.38058853149414,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.371722,27.903417,LandslideGuard_Project_Master,,,,27.903417,93.371722,27.903417,93.371722,True,27.903,93.372,,IND-INV-026218,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Koloriang slide 2,,Rainfall and anthropogenic,Debris,Slide,Active,7650.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/27,,GSI:30869,1.0,GSI,False,SOURCE,HIGH,27.903_93.372,,False,,OBJECTID=30869,909.7899169921875,24.665285110473633,201.01116943359375,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.370361,27.903389,LandslideGuard_Project_Master,,,,27.903389,93.370361,27.903389,93.370361,True,27.903,93.37,,IND-INV-026219,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Koloriang slide 1,,Rainfall and anthropogenic,Debris,Slide,Active,1100.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/28,,GSI:30868,1.0,GSI,False,SOURCE,HIGH,27.903_93.370,,False,,OBJECTID=30868,876.5096435546875,20.742921829223633,143.888671875,11839.0,60.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.452917,27.874667,LandslideGuard_Project_Master,,,,27.874667,93.452917,27.874667,93.452917,True,27.875,93.453,,IND-INV-026220,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Kele Village slide 2,,Rainfall and anthropogenic,Debris,Slide,Active,6500.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/24,,GSI:30873,1.0,GSI,False,SOURCE,HIGH,27.875_93.453,,False,,OBJECTID=30873,777.234130859375,24.739391326904297,97.37850189208984,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.456306,27.872722,LandslideGuard_Project_Master,,,,27.872722,93.456306,27.872722,93.456306,True,27.873,93.456,,IND-INV-026221,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Kele Village slide 3,,Rainfall and anthropogenic,Debris,Slide,Active,4500.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/23,,GSI:30874,1.0,GSI,False,SOURCE,HIGH,27.873_93.456,,False,,OBJECTID=30874,815.1901245117188,34.83515167236328,49.66258239746094,11839.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.465861,27.86775,LandslideGuard_Project_Master,,,,27.86775,93.465861,27.86775,93.465861,True,27.868,93.466,,IND-INV-026222,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Nainital Kathgodam slide,,Rainfall and anthropogenic,Debris,Slide,Active,2475.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/22,,GSI:30876,1.0,GSI,False,SOURCE,HIGH,27.868_93.466,,False,,OBJECTID=30876,894.4222412109375,39.851436614990234,32.58229446411133,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.467306,27.866083,LandslideGuard_Project_Master,,,,27.866083,93.467306,27.866083,93.467306,True,27.866,93.467,,IND-INV-026223,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Relung New camp slide 1,,Rainfall and anthropogenic,Debris,Slide,Active,6000.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/21,,GSI:30875,1.0,GSI,False,SOURCE,HIGH,27.866_93.467,,False,,OBJECTID=30875,871.4996337890625,33.55134582519531,44.384010314941406,11839.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.444333,27.882056,LandslideGuard_Project_Master,,,,27.882056,93.444333,27.882056,93.444333,True,27.882,93.444,,IND-INV-026224,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Kele village slide 1,,Rainfall and anthropogenic,Debris,Slide,Active,3500.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/29,,GSI:30872,1.0,GSI,False,SOURCE,HIGH,27.882_93.444,,False,,OBJECTID=30872,788.6666259765625,35.17608642578125,40.31474685668945,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.408444,27.898806,LandslideGuard_Project_Master,,,,27.898806,93.408444,27.898806,93.408444,True,27.899,93.408,,IND-INV-026225,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Koloriang slide 3,,Rainfall and anthropogenic,Debris,Slide,Active,9750.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/25,,GSI:30870,1.0,GSI,False,SOURCE,HIGH,27.899_93.408,,False,,OBJECTID=30870,864.019775390625,25.54661750793457,195.07656860351562,11839.0,60.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.406306,27.897722,LandslideGuard_Project_Master,,,,27.897722,93.406306,27.897722,93.406306,True,27.898,93.406,,IND-INV-026226,INVENTORY,,,unknown,Arunachal Pradesh,Kurung Kumey,Koloriang slide 4,,Rainfall and anthropogenic,Debris,Slide,Active,9750.0,--,Geological Survey of India (GSI) inventory,AP/KK/83E09/2021/26,,GSI:30871,1.0,GSI,False,SOURCE,HIGH,27.898_93.406,,False,,OBJECTID=30871,862.5740356445312,26.79589080810547,183.91722106933594,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.930667,27.535806,LandslideGuard_Project_Master,,,,27.535806,92.930667,27.535806,92.930667,True,27.536,92.931,,IND-INV-026227,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Lengri-Riang road section slide-1,,Rainfall & anthropogenic,Debris,Slide,Active,3500.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/30,,GSI:30640,1.0,GSI,False,SOURCE,HIGH,27.536_92.931,,False,,OBJECTID=30640,889.9407958984375,38.52265930175781,219.84982299804688,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.946,27.542083,LandslideGuard_Project_Master,,,,27.542083,92.946,27.542083,92.946,True,27.542,92.946,,IND-INV-026228,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Bameng road section slide-3,,Rainfall,Debris,Slide,Active,400.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/29,,GSI:30641,1.0,GSI,False,SOURCE,HIGH,27.542_92.946,,False,,OBJECTID=30641,1261.0728759765625,31.348289489746094,98.15670776367188,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.946306,27.542389,LandslideGuard_Project_Master,,,,27.542389,92.946306,27.542389,92.946306,True,27.542,92.946,,IND-INV-026229,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Bameng road section slide-2,,Rainfall,Rock,Slide,Active,468.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/28,,GSI:30642,1.0,GSI,False,SOURCE,HIGH,27.542_92.946,,False,,OBJECTID=30642,1258.3560791015625,28.273637771606445,155.26678466796875,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.949333,27.540917,LandslideGuard_Project_Master,,,,27.540917,92.949333,27.540917,92.949333,True,27.541,92.949,,IND-INV-026230,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Bameng road section slide-1,,Rainfall,Debris,Slide,Active,825.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/27,,GSI:30643,1.0,GSI,False,SOURCE,HIGH,27.541_92.949,,False,,OBJECTID=30643,1285.0372314453125,31.998411178588867,205.26608276367188,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.960778,27.555389,LandslideGuard_Project_Master,,,,27.555389,92.960778,27.555389,92.960778,True,27.555,92.961,,IND-INV-026231,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-9,,Rainfall,Debris,Slide,Active,720.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/24,,GSI:30637,1.0,GSI,False,SOURCE,HIGH,27.555_92.961,,False,,OBJECTID=30637,805.9752197265625,31.128767013549805,317.53802490234375,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.958806,27.544667,LandslideGuard_Project_Master,,,,27.544667,92.958806,27.544667,92.958806,True,27.545,92.959,,IND-INV-026232,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-3,,Rainfall& Anthropogenic,Debris,Slide,Active,1800.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/18,,GSI:30646,1.0,GSI,False,SOURCE,HIGH,27.545_92.959,,False,,OBJECTID=30646,1125.7674560546875,32.468055725097656,163.72482299804688,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.95525,27.543472,LandslideGuard_Project_Master,,,,27.543472,92.95525,27.543472,92.95525,True,27.543,92.955,,IND-INV-026233,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-2,,Rainfall,Debris,Slide,Active,143.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/17,,GSI:30645,1.0,GSI,False,SOURCE,HIGH,27.543_92.955,,False,,OBJECTID=30645,1264.035400390625,31.727067947387695,124.45210266113281,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.954417,27.542639,LandslideGuard_Project_Master,,,,27.542639,92.954417,27.542639,92.954417,True,27.543,92.954,,IND-INV-026234,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-1,,Rainfall& Anthropogenic,Rock,Slide,Active,380.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/16,,GSI:30644,1.0,GSI,False,SOURCE,HIGH,27.543_92.954,,False,,OBJECTID=30644,1273.563232421875,32.271270751953125,106.7487564086914,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.982806,27.543778,LandslideGuard_Project_Master,,,,27.543778,92.982806,27.543778,92.982806,True,27.544,92.983,,IND-INV-026235,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-6,,Rainfall,Debris,Slide,Active,1350.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/08,,GSI:30620,1.0,GSI,False,SOURCE,HIGH,27.544_92.983,,False,,OBJECTID=30620,639.2240600585938,35.78774642944336,199.40542602539062,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.981472,27.546278,LandslideGuard_Project_Master,,,,27.546278,92.981472,27.546278,92.981472,True,27.546,92.981,,IND-INV-026236,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-3,,Rainfall,Rock,Slide,Active,252.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/03,,GSI:30621,1.0,GSI,False,SOURCE,HIGH,27.546_92.981,,False,,OBJECTID=30621,632.1082763671875,42.19741439819336,220.37139892578125,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.979028,27.549389,LandslideGuard_Project_Master,,,,27.549389,92.979028,27.549389,92.979028,True,27.549,92.979,,IND-INV-026237,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-4,,Rainfall& Anthropogenic,Rock,Slide,Active,1225.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/04,,GSI:30622,1.0,GSI,False,SOURCE,HIGH,27.549_92.979,,False,,OBJECTID=30622,636.1207275390625,41.742767333984375,240.42929077148438,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.975583,27.553611,LandslideGuard_Project_Master,,,,27.553611,92.975583,27.553611,92.975583,True,27.554,92.976,,IND-INV-026238,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-5,,Rainfall,Rock,Fall,Active,900.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/05,,GSI:30623,1.0,GSI,False,SOURCE,HIGH,27.554_92.976,,False,,OBJECTID=30623,599.9150390625,38.5921745300293,221.69090270996094,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.965861,27.552639,LandslideGuard_Project_Master,,,,27.552639,92.965861,27.552639,92.965861,True,27.553,92.966,,IND-INV-026239,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-5,,Rainfall,Rock,Slide,Active,180.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/20,,GSI:30633,1.0,GSI,False,SOURCE,HIGH,27.553_92.966,,False,,OBJECTID=30633,894.3165893554688,32.44096755981445,89.59186553955078,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.964861,27.550389,LandslideGuard_Project_Master,,,,27.550389,92.964861,27.550389,92.964861,True,27.55,92.965,,IND-INV-026240,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-4,,Rainfall,Debris,Slide,Active,346.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/19,,GSI:30632,1.0,GSI,False,SOURCE,HIGH,27.550_92.965,,False,,OBJECTID=30632,944.8690795898438,28.105539321899414,92.29007720947266,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.962194,27.555611,LandslideGuard_Project_Master,,,,27.555611,92.962194,27.555611,92.962194,True,27.556,92.962,,IND-INV-026241,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-8,,Rainfall & anthropogenic,Debris,Slide,Active,875.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/23,,GSI:30636,1.0,GSI,False,SOURCE,HIGH,27.556_92.962,,False,,OBJECTID=30636,813.2952880859375,29.052696228027344,11.611245155334473,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.963028,27.555583,LandslideGuard_Project_Master,,,,27.555583,92.963028,27.555583,92.963028,True,27.556,92.963,,IND-INV-026242,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-7,,Rainfall & anthropogenic,Rock,Slide,Active,5100.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/22,,GSI:30635,1.0,GSI,False,SOURCE,HIGH,27.556_92.963,,False,,OBJECTID=30635,822.7305297851562,29.246423721313477,354.5247497558594,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.966222,27.555194,LandslideGuard_Project_Master,,,,27.555194,92.966222,27.555194,92.966222,True,27.555,92.966,,IND-INV-026243,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-6,,Rainfall,Rock,Slide,Active,2400.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/21,,GSI:30634,1.0,GSI,False,SOURCE,HIGH,27.555_92.966,,False,,OBJECTID=30634,863.4706420898438,29.95504379272461,305.7969970703125,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.965278,27.561111,LandslideGuard_Project_Master,,,,27.561111,92.965278,27.561111,92.965278,True,27.561,92.965,,IND-INV-026244,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-10,,Rainfall & anthropogenic,Rock,Slide,Active,1400.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/31,,GSI:30879,1.0,GSI,False,SOURCE,HIGH,27.561_92.965,,False,,OBJECTID=30879,671.7577514648438,31.855161666870117,125.97691345214844,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.967639,27.566611,LandslideGuard_Project_Master,,,,27.566611,92.967639,27.566611,92.967639,True,27.567,92.968,,IND-INV-026245,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Tara road section slide-3,,Rainfall& Anthropogenic,Debris,Slide,Active,84.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/13,,GSI:30626,1.0,GSI,False,SOURCE,HIGH,27.567_92.968,,False,,OBJECTID=30626,561.2376708984375,28.97807502746582,161.54034423828125,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.965556,27.571111,LandslideGuard_Project_Master,,,,27.571111,92.965556,27.571111,92.965556,True,27.571,92.966,,IND-INV-026246,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Tara road section slide-5,,Rainfall& Anthropogenic,Rock,Slide,Inactive,1400.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/15,,GSI:30628,1.0,GSI,False,SOURCE,HIGH,27.571_92.966,,False,,OBJECTID=30628,583.2590942382812,27.73671531677246,281.5037841796875,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.966583,27.568778,LandslideGuard_Project_Master,,,,27.568778,92.966583,27.568778,92.966583,True,27.569,92.967,,IND-INV-026247,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Tara road section slide-4,,Rainfall& Anthropogenic,Debris,Slide,Active,700.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/14,,GSI:30627,1.0,GSI,False,SOURCE,HIGH,27.569_92.967,,False,,OBJECTID=30627,577.4744873046875,29.36981773376465,261.5417175292969,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.973072,27.566131,LandslideGuard_Project_Master,,,,27.566131,92.973072,27.566131,92.973072,True,27.566,92.973,,IND-INV-026248,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Tara road section slide-2,,Rainfall,Debris,Slide,Active,140.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/12,,GSI:30625,1.0,GSI,False,SOURCE,HIGH,27.566_92.973,,False,,OBJECTID=30625,641.3344116210938,35.75579071044922,194.9827880859375,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.975139,27.563167,LandslideGuard_Project_Master,,,,27.563167,92.975139,27.563167,92.975139,True,27.563,92.975,,IND-INV-026249,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Tara road section slide-1,,Rainfall,Rock,Slide,Active,875.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/11,,GSI:30624,1.0,GSI,False,SOURCE,HIGH,27.563_92.975,,False,,OBJECTID=30624,525.8291625976562,41.317893981933594,186.72848510742188,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.983139,27.562917,LandslideGuard_Project_Master,,,,27.562917,92.983139,27.562917,92.983139,True,27.563,92.983,,IND-INV-026250,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke-Chayang Tajo road section slide-3,,Rainfall,Debris,Slide,Active,3500.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/32,,GSI:30631,1.0,GSI,False,SOURCE,HIGH,27.563_92.983,,False,,OBJECTID=30631,568.0062866210938,32.60459899902344,329.36529541015625,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.993944,27.568028,LandslideGuard_Project_Master,,,,27.568028,92.993944,27.568028,92.993944,True,27.568,92.994,,IND-INV-026251,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pachi-Chayang Tajo road section slide-1,,Rainfall,Rock,Slide,Active,330.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/06,,GSI:30630,1.0,GSI,False,SOURCE,HIGH,27.568_92.994,,False,,OBJECTID=30630,560.3477172851562,39.004756927490234,26.464162826538086,11790.0,10.0,True
